Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,strain,col,iptg,sal,dnaseI,growth,weight,lysate_vol,dilution,rep,ChanStr
sybr,60,1112,0.3088888888888889,B3,23921,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr60487528
sybr,60,1112,0.3088888888888889,B4,24935,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,2,sybr60487528
sybr,60,1112,0.3088888888888889,B5,24330,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,2,sybr60487528
sybr,60,1112,0.3088888888888889,B6,25348,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,2,sybr60487528
sybr,60,1112,0.3088888888888889,B7,24803,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,2,sybr60487528
sybr,60,1112,0.3088888888888889,B8,22330,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,2,sybr60487528
sybr,60,1112,0.3088888888888889,B9,24420,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,2,sybr60487528
sybr,60,1112,0.3088888888888889,B10,24385,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr60487528
sybr,60,1112,0.3088888888888889,B11,21815,AFU,487,528,JS006,1,0,0,1,1,190,570,10,2,sybr60487528
sybr,60,1112,0.3088888888888889,B12,20094,AFU,487,528,JS006,1,0,0,2,1,190,570,10,2,sybr60487528
sybr,60,1112,0.3088888888888889,C1,23520,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr60487528
sybr,60,1112,0.3088888888888889,C2,22752,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr60487528
sybr,60,1112,0.3088888888888889,C3,23817,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr60487528
sybr,60,1112,0.3088888888888889,C4,24783,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,3,sybr60487528
sybr,60,1112,0.3088888888888889,C5,23880,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,3,sybr60487528
sybr,60,1112,0.3088888888888889,C6,25333,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,3,sybr60487528
sybr,60,1112,0.3088888888888889,C7,24435,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,3,sybr60487528
sybr,60,1112,0.3088888888888889,C8,21839,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,3,sybr60487528
sybr,60,1112,0.3088888888888889,C9,24330,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,3,sybr60487528
sybr,60,1112,0.3088888888888889,C10,24434,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr60487528
sybr,60,1112,0.3088888888888889,C11,21355,AFU,487,528,JS006,1,0,0,1,1,190,570,10,3,sybr60487528
sybr,60,1112,0.3088888888888889,C12,19313,AFU,487,528,JS006,1,0,0,2,1,190,570,10,3,sybr60487528
sybr,60,1172,0.32555555555555554,A1,22599,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr60487528
sybr,60,1172,0.32555555555555554,A2,21903,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr60487528
sybr,60,1172,0.32555555555555554,A3,23045,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr60487528
sybr,60,1172,0.32555555555555554,A4,24741,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,1,sybr60487528
sybr,60,1172,0.32555555555555554,A5,24170,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,1,sybr60487528
sybr,60,1172,0.32555555555555554,A6,25321,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,1,sybr60487528
sybr,60,1172,0.32555555555555554,A7,23827,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,1,sybr60487528
sybr,60,1172,0.32555555555555554,A8,21985,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,1,sybr60487528
sybr,60,1172,0.32555555555555554,A9,24019,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,1,sybr60487528
sybr,60,1172,0.32555555555555554,A10,24392,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr60487528
sybr,60,1172,0.32555555555555554,A11,21058,AFU,487,528,JS006,1,0,0,1,1,190,570,10,1,sybr60487528
sybr,60,1172,0.32555555555555554,A12,19218,AFU,487,528,JS006,1,0,0,2,1,190,570,10,1,sybr60487528
sybr,60,1172,0.32555555555555554,B1,23654,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr60487528
sybr,60,1172,0.32555555555555554,B2,22565,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr60487528
sybr,60,1172,0.32555555555555554,B3,23899,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr60487528
sybr,60,1172,0.32555555555555554,B4,24776,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,2,sybr60487528
sybr,60,1172,0.32555555555555554,B5,24184,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,2,sybr60487528
sybr,60,1172,0.32555555555555554,B6,25290,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,2,sybr60487528
sybr,60,1172,0.32555555555555554,B7,24742,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,2,sybr60487528
sybr,60,1172,0.32555555555555554,B8,22248,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,2,sybr60487528
sybr,60,1172,0.32555555555555554,B9,24324,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,2,sybr60487528
sybr,60,1172,0.32555555555555554,B10,24380,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr60487528
sybr,60,1172,0.32555555555555554,B11,21704,AFU,487,528,JS006,1,0,0,1,1,190,570,10,2,sybr60487528
sybr,60,1172,0.32555555555555554,B12,19912,AFU,487,528,JS006,1,0,0,2,1,190,570,10,2,sybr60487528
sybr,60,1172,0.32555555555555554,C1,23511,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr60487528
sybr,60,1172,0.32555555555555554,C2,22642,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr60487528
sybr,60,1172,0.32555555555555554,C3,23659,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr60487528
sybr,60,1172,0.32555555555555554,C4,24620,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,3,sybr60487528
sybr,60,1172,0.32555555555555554,C5,23728,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,3,sybr60487528
sybr,60,1172,0.32555555555555554,C6,25328,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,3,sybr60487528
sybr,60,1172,0.32555555555555554,C7,24329,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,3,sybr60487528
sybr,60,1172,0.32555555555555554,C8,21701,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,3,sybr60487528
sybr,60,1172,0.32555555555555554,C9,24167,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,3,sybr60487528
sybr,60,1172,0.32555555555555554,C10,24390,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr60487528
sybr,60,1172,0.32555555555555554,C11,21083,AFU,487,528,JS006,1,0,0,1,1,190,570,10,3,sybr60487528
sybr,60,1172,0.32555555555555554,C12,19093,AFU,487,528,JS006,1,0,0,2,1,190,570,10,3,sybr60487528
sybr,60,1232,0.3422222222222222,A1,22485,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr60487528
sybr,60,1232,0.3422222222222222,A2,21699,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr60487528
sybr,60,1232,0.3422222222222222,A3,22867,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr60487528
sybr,60,1232,0.3422222222222222,A4,24669,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,1,sybr60487528
sybr,60,1232,0.3422222222222222,A5,24047,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,1,sybr60487528
sybr,60,1232,0.3422222222222222,A6,25272,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,1,sybr60487528
sybr,60,1232,0.3422222222222222,A7,23665,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,1,sybr60487528
sybr,60,1232,0.3422222222222222,A8,21790,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,1,sybr60487528
sybr,60,1232,0.3422222222222222,A9,23874,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,1,sybr60487528
sybr,60,1232,0.3422222222222222,A10,24234,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr60487528
sybr,60,1232,0.3422222222222222,A11,20823,AFU,487,528,JS006,1,0,0,1,1,190,570,10,1,sybr60487528
sybr,60,1232,0.3422222222222222,A12,19020,AFU,487,528,JS006,1,0,0,2,1,190,570,10,1,sybr60487528
sybr,60,1232,0.3422222222222222,B1,23622,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr60487528
sybr,60,1232,0.3422222222222222,B2,22516,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr60487528
sybr,60,1232,0.3422222222222222,B3,23855,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr60487528
sybr,60,1232,0.3422222222222222,B4,24632,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,2,sybr60487528
sybr,60,1232,0.3422222222222222,B5,24028,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,2,sybr60487528
sybr,60,1232,0.3422222222222222,B6,25033,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,2,sybr60487528
sybr,60,1232,0.3422222222222222,B7,24529,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,2,sybr60487528
sybr,60,1232,0.3422222222222222,B8,22069,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,2,sybr60487528
sybr,60,1232,0.3422222222222222,B9,24188,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,2,sybr60487528
sybr,60,1232,0.3422222222222222,B10,24276,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr60487528
sybr,60,1232,0.3422222222222222,B11,21429,AFU,487,528,JS006,1,0,0,1,1,190,570,10,2,sybr60487528
sybr,60,1232,0.3422222222222222,B12,19704,AFU,487,528,JS006,1,0,0,2,1,190,570,10,2,sybr60487528
sybr,60,1232,0.3422222222222222,C1,23379,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr60487528
sybr,60,1232,0.3422222222222222,C2,22534,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr60487528
sybr,60,1232,0.3422222222222222,C3,23567,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr60487528
sybr,60,1232,0.3422222222222222,C4,24520,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,3,sybr60487528
sybr,60,1232,0.3422222222222222,C5,23621,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,3,sybr60487528
sybr,60,1232,0.3422222222222222,C6,25147,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,3,sybr60487528
sybr,60,1232,0.3422222222222222,C7,24141,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,3,sybr60487528
sybr,60,1232,0.3422222222222222,C8,21479,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,3,sybr60487528
sybr,60,1232,0.3422222222222222,C9,24000,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,3,sybr60487528
sybr,60,1232,0.3422222222222222,C10,24245,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr60487528
sybr,60,1232,0.3422222222222222,C11,20882,AFU,487,528,JS006,1,0,0,1,1,190,570,10,3,sybr60487528
sybr,60,1232,0.3422222222222222,C12,18935,AFU,487,528,JS006,1,0,0,2,1,190,570,10,3,sybr60487528
sybr,60,1292,0.35888888888888887,A1,22318,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr60487528
sybr,60,1292,0.35888888888888887,A2,21623,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr60487528
sybr,60,1292,0.35888888888888887,A3,22609,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr60487528
sybr,60,1292,0.35888888888888887,A4,24540,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,1,sybr60487528
sybr,60,1292,0.35888888888888887,A5,23994,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,1,sybr60487528
sybr,60,1292,0.35888888888888887,A6,25147,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,1,sybr60487528
sybr,60,1292,0.35888888888888887,A7,23513,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,1,sybr60487528
sybr,60,1292,0.35888888888888887,A8,21695,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,1,sybr60487528
sybr,60,1292,0.35888888888888887,A9,23786,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,1,sybr60487528
sybr,60,1292,0.35888888888888887,A10,24161,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr60487528
sybr,60,1292,0.35888888888888887,A11,20594,AFU,487,528,JS006,1,0,0,1,1,190,570,10,1,sybr60487528
sybr,60,1292,0.35888888888888887,A12,18817,AFU,487,528,JS006,1,0,0,2,1,190,570,10,1,sybr60487528
sybr,60,1292,0.35888888888888887,B1,23625,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr60487528
sybr,60,1292,0.35888888888888887,B2,22496,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr60487528
sybr,60,1292,0.35888888888888887,B3,23775,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr60487528
sybr,60,1292,0.35888888888888887,B4,24569,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,2,sybr60487528
sybr,60,1292,0.35888888888888887,B5,23906,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,2,sybr60487528
sybr,60,1292,0.35888888888888887,B6,24926,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,2,sybr60487528
sybr,60,1292,0.35888888888888887,B7,24401,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,2,sybr60487528
sybr,60,1292,0.35888888888888887,B8,21941,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,2,sybr60487528
sybr,60,1292,0.35888888888888887,B9,24042,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,2,sybr60487528
sybr,60,1292,0.35888888888888887,B10,24117,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr60487528
sybr,60,1292,0.35888888888888887,B11,21276,AFU,487,528,JS006,1,0,0,1,1,190,570,10,2,sybr60487528
sybr,60,1292,0.35888888888888887,B12,19539,AFU,487,528,JS006,1,0,0,2,1,190,570,10,2,sybr60487528
sybr,60,1292,0.35888888888888887,C1,23275,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr60487528
sybr,60,1292,0.35888888888888887,C2,22458,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr60487528
sybr,60,1292,0.35888888888888887,C3,23365,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr60487528
sybr,60,1292,0.35888888888888887,C4,24348,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,3,sybr60487528
sybr,60,1292,0.35888888888888887,C5,23545,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,3,sybr60487528
sybr,60,1292,0.35888888888888887,C6,25105,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,3,sybr60487528
sybr,60,1292,0.35888888888888887,C7,23982,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,3,sybr60487528
sybr,60,1292,0.35888888888888887,C8,21355,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,3,sybr60487528
sybr,60,1292,0.35888888888888887,C9,23839,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,3,sybr60487528
sybr,60,1292,0.35888888888888887,C10,24122,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr60487528
sybr,60,1292,0.35888888888888887,C11,20694,AFU,487,528,JS006,1,0,0,1,1,190,570,10,3,sybr60487528
sybr,60,1292,0.35888888888888887,C12,18714,AFU,487,528,JS006,1,0,0,2,1,190,570,10,3,sybr60487528
sybr,60,1352,0.37555555555555553,A1,22121,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr60487528
sybr,60,1352,0.37555555555555553,A2,21465,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr60487528
sybr,60,1352,0.37555555555555553,A3,22361,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr60487528
sybr,60,1352,0.37555555555555553,A4,24395,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,1,sybr60487528
sybr,60,1352,0.37555555555555553,A5,23884,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,1,sybr60487528
sybr,60,1352,0.37555555555555553,A6,24996,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,1,sybr60487528
sybr,60,1352,0.37555555555555553,A7,23395,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,1,sybr60487528
sybr,60,1352,0.37555555555555553,A8,21484,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,1,sybr60487528
sybr,60,1352,0.37555555555555553,A9,23713,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,1,sybr60487528
sybr,60,1352,0.37555555555555553,A10,24078,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr60487528
sybr,60,1352,0.37555555555555553,A11,20443,AFU,487,528,JS006,1,0,0,1,1,190,570,10,1,sybr60487528
sybr,60,1352,0.37555555555555553,A12,18599,AFU,487,528,JS006,1,0,0,2,1,190,570,10,1,sybr60487528
sybr,60,1352,0.37555555555555553,B1,23483,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr60487528
sybr,60,1352,0.37555555555555553,B2,22424,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr60487528
sybr,60,1352,0.37555555555555553,B3,23754,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr60487528
sybr,60,1352,0.37555555555555553,B4,24407,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,2,sybr60487528
sybr,60,1352,0.37555555555555553,B5,23780,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,2,sybr60487528
sybr,60,1352,0.37555555555555553,B6,24819,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,2,sybr60487528
sybr,60,1352,0.37555555555555553,B7,24214,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,2,sybr60487528
sybr,60,1352,0.37555555555555553,B8,21814,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,2,sybr60487528
sybr,60,1352,0.37555555555555553,B9,23849,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,2,sybr60487528
sybr,60,1352,0.37555555555555553,B10,24003,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr60487528
sybr,60,1352,0.37555555555555553,B11,21080,AFU,487,528,JS006,1,0,0,1,1,190,570,10,2,sybr60487528
sybr,60,1352,0.37555555555555553,B12,19346,AFU,487,528,JS006,1,0,0,2,1,190,570,10,2,sybr60487528
sybr,60,1352,0.37555555555555553,C1,22939,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr60487528
sybr,60,1352,0.37555555555555553,C2,22266,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr60487528
sybr,60,1352,0.37555555555555553,C3,23234,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr60487528
sybr,60,1352,0.37555555555555553,C4,24319,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,3,sybr60487528
sybr,60,1352,0.37555555555555553,C5,23381,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,3,sybr60487528
sybr,60,1352,0.37555555555555553,C6,25005,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,3,sybr60487528
sybr,60,1352,0.37555555555555553,C7,23851,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,3,sybr60487528
sybr,60,1352,0.37555555555555553,C8,21228,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,3,sybr60487528
sybr,60,1352,0.37555555555555553,C9,23680,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,3,sybr60487528
sybr,60,1352,0.37555555555555553,C10,24102,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr60487528
sybr,60,1352,0.37555555555555553,C11,20483,AFU,487,528,JS006,1,0,0,1,1,190,570,10,3,sybr60487528
sybr,60,1352,0.37555555555555553,C12,18539,AFU,487,528,JS006,1,0,0,2,1,190,570,10,3,sybr60487528
sybr,60,1412,0.39222222222222225,A1,21978,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr60487528
sybr,60,1412,0.39222222222222225,A2,21299,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr60487528
sybr,60,1412,0.39222222222222225,A3,21958,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr60487528
sybr,60,1412,0.39222222222222225,A4,24298,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,1,sybr60487528
sybr,60,1412,0.39222222222222225,A5,23804,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,1,sybr60487528
sybr,60,1412,0.39222222222222225,A6,24931,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,1,sybr60487528
sybr,60,1412,0.39222222222222225,A7,23273,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,1,sybr60487528
sybr,60,1412,0.39222222222222225,A8,21377,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,1,sybr60487528
sybr,60,1412,0.39222222222222225,A9,23569,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,1,sybr60487528
sybr,60,1412,0.39222222222222225,A10,23959,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr60487528
sybr,60,1412,0.39222222222222225,A11,20216,AFU,487,528,JS006,1,0,0,1,1,190,570,10,1,sybr60487528
sybr,60,1412,0.39222222222222225,A12,18488,AFU,487,528,JS006,1,0,0,2,1,190,570,10,1,sybr60487528
sybr,60,1412,0.39222222222222225,B1,23394,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr60487528
sybr,60,1412,0.39222222222222225,B2,22391,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr60487528
sybr,60,1412,0.39222222222222225,B3,23633,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr60487528
sybr,60,1412,0.39222222222222225,B4,24215,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,2,sybr60487528
sybr,60,1412,0.39222222222222225,B5,23588,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,2,sybr60487528
sybr,60,1412,0.39222222222222225,B6,24682,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,2,sybr60487528
sybr,60,1412,0.39222222222222225,B7,24073,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,2,sybr60487528
sybr,60,1412,0.39222222222222225,B8,21646,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,2,sybr60487528
sybr,60,1412,0.39222222222222225,B9,23686,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,2,sybr60487528
sybr,60,1412,0.39222222222222225,B10,23972,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr60487528
sybr,60,1412,0.39222222222222225,B11,20932,AFU,487,528,JS006,1,0,0,1,1,190,570,10,2,sybr60487528
sybr,60,1412,0.39222222222222225,B12,19228,AFU,487,528,JS006,1,0,0,2,1,190,570,10,2,sybr60487528
sybr,60,1412,0.39222222222222225,C1,22704,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr60487528
sybr,60,1412,0.39222222222222225,C2,22082,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr60487528
sybr,60,1412,0.39222222222222225,C3,23121,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr60487528
sybr,60,1412,0.39222222222222225,C4,24265,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,3,sybr60487528
sybr,60,1412,0.39222222222222225,C5,23306,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,3,sybr60487528
sybr,60,1412,0.39222222222222225,C6,24876,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,3,sybr60487528
sybr,60,1412,0.39222222222222225,C7,23635,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,3,sybr60487528
sybr,60,1412,0.39222222222222225,C8,21075,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,3,sybr60487528
sybr,60,1412,0.39222222222222225,C9,23612,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,3,sybr60487528
sybr,60,1412,0.39222222222222225,C10,24012,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr60487528
sybr,60,1412,0.39222222222222225,C11,20359,AFU,487,528,JS006,1,0,0,1,1,190,570,10,3,sybr60487528
sybr,60,1412,0.39222222222222225,C12,18420,AFU,487,528,JS006,1,0,0,2,1,190,570,10,3,sybr60487528
sybr,60,1472,0.4088888888888889,A1,21699,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr60487528
sybr,60,1472,0.4088888888888889,A2,21170,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr60487528
sybr,60,1472,0.4088888888888889,A3,21577,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr60487528
sybr,60,1472,0.4088888888888889,A4,24185,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,1,sybr60487528
sybr,60,1472,0.4088888888888889,A5,23659,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,1,sybr60487528
sybr,60,1472,0.4088888888888889,A6,24869,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,1,sybr60487528
sybr,60,1472,0.4088888888888889,A7,23131,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,1,sybr60487528
