Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,strain,col,iptg,sal,dnaseI,growth,weight,lysate_vol,dilution,rep,ChanStr
sybr,50,5771,1.6030555555555555,C6,5109,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,3,sybr50487528
sybr,50,5771,1.6030555555555555,C7,3491,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr50487528
sybr,50,5771,1.6030555555555555,C8,3370,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,3,sybr50487528
sybr,50,5771,1.6030555555555555,C9,5174,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,3,sybr50487528
sybr,50,5771,1.6030555555555555,C10,6023,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr50487528
sybr,50,5771,1.6030555555555555,C11,5625,AFU,487,528,JS006,1,0,0,0,1,190,570,50,3,sybr50487528
sybr,50,5771,1.6030555555555555,C12,5533,AFU,487,528,JS006,1,0,0,0,1,190,570,250,3,sybr50487528
sybr,50,5831,1.6197222222222223,A1,3526,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr50487528
sybr,50,5831,1.6197222222222223,A2,3248,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,1,sybr50487528
sybr,50,5831,1.6197222222222223,A3,5156,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,1,sybr50487528
sybr,50,5831,1.6197222222222223,A4,3098,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr50487528
sybr,50,5831,1.6197222222222223,A5,3665,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,1,sybr50487528
sybr,50,5831,1.6197222222222223,A6,5242,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,1,sybr50487528
sybr,50,5831,1.6197222222222223,A7,3416,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr50487528
sybr,50,5831,1.6197222222222223,A8,3484,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,1,sybr50487528
sybr,50,5831,1.6197222222222223,A9,5296,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,1,sybr50487528
sybr,50,5831,1.6197222222222223,A10,6318,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr50487528
sybr,50,5831,1.6197222222222223,A11,5543,AFU,487,528,JS006,1,0,0,0,1,190,570,50,1,sybr50487528
sybr,50,5831,1.6197222222222223,A12,5471,AFU,487,528,JS006,1,0,0,0,1,190,570,250,1,sybr50487528
sybr,50,5831,1.6197222222222223,B1,3600,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr50487528
sybr,50,5831,1.6197222222222223,B2,3295,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,2,sybr50487528
sybr,50,5831,1.6197222222222223,B3,5170,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,2,sybr50487528
sybr,50,5831,1.6197222222222223,B4,3013,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr50487528
sybr,50,5831,1.6197222222222223,B5,3733,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,2,sybr50487528
sybr,50,5831,1.6197222222222223,B6,5139,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,2,sybr50487528
sybr,50,5831,1.6197222222222223,B7,3484,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr50487528
sybr,50,5831,1.6197222222222223,B8,3313,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,2,sybr50487528
sybr,50,5831,1.6197222222222223,B9,5152,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,2,sybr50487528
sybr,50,5831,1.6197222222222223,B10,6022,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr50487528
sybr,50,5831,1.6197222222222223,B11,5426,AFU,487,528,JS006,1,0,0,0,1,190,570,50,2,sybr50487528
sybr,50,5831,1.6197222222222223,B12,5322,AFU,487,528,JS006,1,0,0,0,1,190,570,250,2,sybr50487528
sybr,50,5831,1.6197222222222223,C1,3502,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr50487528
sybr,50,5831,1.6197222222222223,C2,3307,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,3,sybr50487528
sybr,50,5831,1.6197222222222223,C3,5060,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,3,sybr50487528
sybr,50,5831,1.6197222222222223,C4,3023,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr50487528
sybr,50,5831,1.6197222222222223,C5,3578,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,3,sybr50487528
sybr,50,5831,1.6197222222222223,C6,5097,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,3,sybr50487528
sybr,50,5831,1.6197222222222223,C7,3474,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr50487528
sybr,50,5831,1.6197222222222223,C8,3357,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,3,sybr50487528
sybr,50,5831,1.6197222222222223,C9,5182,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,3,sybr50487528
sybr,50,5831,1.6197222222222223,C10,6003,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr50487528
sybr,50,5831,1.6197222222222223,C11,5621,AFU,487,528,JS006,1,0,0,0,1,190,570,50,3,sybr50487528
sybr,50,5831,1.6197222222222223,C12,5527,AFU,487,528,JS006,1,0,0,0,1,190,570,250,3,sybr50487528
sybr,50,5891,1.636388888888889,A1,3506,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr50487528
sybr,50,5891,1.636388888888889,A2,3233,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,1,sybr50487528
sybr,50,5891,1.636388888888889,A3,5159,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,1,sybr50487528
sybr,50,5891,1.636388888888889,A4,3086,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr50487528
sybr,50,5891,1.636388888888889,A5,3640,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,1,sybr50487528
sybr,50,5891,1.636388888888889,A6,5245,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,1,sybr50487528
sybr,50,5891,1.636388888888889,A7,3393,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr50487528
sybr,50,5891,1.636388888888889,A8,3461,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,1,sybr50487528
sybr,50,5891,1.636388888888889,A9,5294,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,1,sybr50487528
sybr,50,5891,1.636388888888889,A10,6314,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr50487528
sybr,50,5891,1.636388888888889,A11,5529,AFU,487,528,JS006,1,0,0,0,1,190,570,50,1,sybr50487528
sybr,50,5891,1.636388888888889,A12,5481,AFU,487,528,JS006,1,0,0,0,1,190,570,250,1,sybr50487528
sybr,50,5891,1.636388888888889,B1,3584,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr50487528
sybr,50,5891,1.636388888888889,B2,3282,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,2,sybr50487528
sybr,50,5891,1.636388888888889,B3,5162,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,2,sybr50487528
sybr,50,5891,1.636388888888889,B4,2984,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr50487528
sybr,50,5891,1.636388888888889,B5,3720,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,2,sybr50487528
sybr,50,5891,1.636388888888889,B6,5132,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,2,sybr50487528
sybr,50,5891,1.636388888888889,B7,3461,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr50487528
sybr,50,5891,1.636388888888889,B8,3317,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,2,sybr50487528
sybr,50,5891,1.636388888888889,B9,5167,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,2,sybr50487528
sybr,50,5891,1.636388888888889,B10,6017,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr50487528
sybr,50,5891,1.636388888888889,B11,5440,AFU,487,528,JS006,1,0,0,0,1,190,570,50,2,sybr50487528
sybr,50,5891,1.636388888888889,B12,5314,AFU,487,528,JS006,1,0,0,0,1,190,570,250,2,sybr50487528
sybr,50,5891,1.636388888888889,C1,3476,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr50487528
sybr,50,5891,1.636388888888889,C2,3304,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,3,sybr50487528
sybr,50,5891,1.636388888888889,C3,5059,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,3,sybr50487528
sybr,50,5891,1.636388888888889,C4,3000,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr50487528
sybr,50,5891,1.636388888888889,C5,3562,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,3,sybr50487528
sybr,50,5891,1.636388888888889,C6,5086,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,3,sybr50487528
sybr,50,5891,1.636388888888889,C7,3451,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr50487528
sybr,50,5891,1.636388888888889,C8,3351,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,3,sybr50487528
sybr,50,5891,1.636388888888889,C9,5163,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,3,sybr50487528
sybr,50,5891,1.636388888888889,C10,5992,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr50487528
sybr,50,5891,1.636388888888889,C11,5626,AFU,487,528,JS006,1,0,0,0,1,190,570,50,3,sybr50487528
sybr,50,5891,1.636388888888889,C12,5533,AFU,487,528,JS006,1,0,0,0,1,190,570,250,3,sybr50487528
sybr,50,5951,1.6530555555555555,A1,3500,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr50487528
sybr,50,5951,1.6530555555555555,A2,3212,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,1,sybr50487528
sybr,50,5951,1.6530555555555555,A3,5170,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,1,sybr50487528
sybr,50,5951,1.6530555555555555,A4,3055,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr50487528
sybr,50,5951,1.6530555555555555,A5,3638,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,1,sybr50487528
sybr,50,5951,1.6530555555555555,A6,5256,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,1,sybr50487528
sybr,50,5951,1.6530555555555555,A7,3397,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr50487528
sybr,50,5951,1.6530555555555555,A8,3462,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,1,sybr50487528
sybr,50,5951,1.6530555555555555,A9,5292,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,1,sybr50487528
sybr,50,5951,1.6530555555555555,A10,6305,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr50487528
sybr,50,5951,1.6530555555555555,A11,5531,AFU,487,528,JS006,1,0,0,0,1,190,570,50,1,sybr50487528
sybr,50,5951,1.6530555555555555,A12,5491,AFU,487,528,JS006,1,0,0,0,1,190,570,250,1,sybr50487528
sybr,50,5951,1.6530555555555555,B1,3569,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr50487528
sybr,50,5951,1.6530555555555555,B2,3259,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,2,sybr50487528
sybr,50,5951,1.6530555555555555,B3,5180,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,2,sybr50487528
sybr,50,5951,1.6530555555555555,B4,2979,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr50487528
sybr,50,5951,1.6530555555555555,B5,3727,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,2,sybr50487528
sybr,50,5951,1.6530555555555555,B6,5133,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,2,sybr50487528
sybr,50,5951,1.6530555555555555,B7,3463,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr50487528
sybr,50,5951,1.6530555555555555,B8,3303,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,2,sybr50487528
sybr,50,5951,1.6530555555555555,B9,5167,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,2,sybr50487528
sybr,50,5951,1.6530555555555555,B10,6031,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr50487528
sybr,50,5951,1.6530555555555555,B11,5439,AFU,487,528,JS006,1,0,0,0,1,190,570,50,2,sybr50487528
sybr,50,5951,1.6530555555555555,B12,5318,AFU,487,528,JS006,1,0,0,0,1,190,570,250,2,sybr50487528
sybr,50,5951,1.6530555555555555,C1,3467,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr50487528
sybr,50,5951,1.6530555555555555,C2,3290,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,3,sybr50487528
sybr,50,5951,1.6530555555555555,C3,5079,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,3,sybr50487528
sybr,50,5951,1.6530555555555555,C4,2975,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr50487528
sybr,50,5951,1.6530555555555555,C5,3569,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,3,sybr50487528
sybr,50,5951,1.6530555555555555,C6,5098,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,3,sybr50487528
sybr,50,5951,1.6530555555555555,C7,3456,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr50487528
sybr,50,5951,1.6530555555555555,C8,3318,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,3,sybr50487528
sybr,50,5951,1.6530555555555555,C9,5187,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,3,sybr50487528
sybr,50,5951,1.6530555555555555,C10,6017,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr50487528
sybr,50,5951,1.6530555555555555,C11,5625,AFU,487,528,JS006,1,0,0,0,1,190,570,50,3,sybr50487528
sybr,50,5951,1.6530555555555555,C12,5535,AFU,487,528,JS006,1,0,0,0,1,190,570,250,3,sybr50487528
sybr,50,6011,1.6697222222222223,A1,3484,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr50487528
sybr,50,6011,1.6697222222222223,A2,3196,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,1,sybr50487528
sybr,50,6011,1.6697222222222223,A3,5161,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,1,sybr50487528
sybr,50,6011,1.6697222222222223,A4,3034,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr50487528
sybr,50,6011,1.6697222222222223,A5,3632,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,1,sybr50487528
sybr,50,6011,1.6697222222222223,A6,5235,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,1,sybr50487528
sybr,50,6011,1.6697222222222223,A7,3366,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr50487528
sybr,50,6011,1.6697222222222223,A8,3440,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,1,sybr50487528
sybr,50,6011,1.6697222222222223,A9,5290,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,1,sybr50487528
sybr,50,6011,1.6697222222222223,A10,6309,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr50487528
sybr,50,6011,1.6697222222222223,A11,5535,AFU,487,528,JS006,1,0,0,0,1,190,570,50,1,sybr50487528
sybr,50,6011,1.6697222222222223,A12,5497,AFU,487,528,JS006,1,0,0,0,1,190,570,250,1,sybr50487528
sybr,50,6011,1.6697222222222223,B1,3556,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr50487528
sybr,50,6011,1.6697222222222223,B2,3231,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,2,sybr50487528
sybr,50,6011,1.6697222222222223,B3,5168,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,2,sybr50487528
sybr,50,6011,1.6697222222222223,B4,2974,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr50487528
sybr,50,6011,1.6697222222222223,B5,3694,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,2,sybr50487528
sybr,50,6011,1.6697222222222223,B6,5132,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,2,sybr50487528
sybr,50,6011,1.6697222222222223,B7,3434,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr50487528
sybr,50,6011,1.6697222222222223,B8,3287,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,2,sybr50487528
sybr,50,6011,1.6697222222222223,B9,5158,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,2,sybr50487528
sybr,50,6011,1.6697222222222223,B10,6010,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr50487528
sybr,50,6011,1.6697222222222223,B11,5428,AFU,487,528,JS006,1,0,0,0,1,190,570,50,2,sybr50487528
sybr,50,6011,1.6697222222222223,B12,5316,AFU,487,528,JS006,1,0,0,0,1,190,570,250,2,sybr50487528
sybr,50,6011,1.6697222222222223,C1,3441,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr50487528
sybr,50,6011,1.6697222222222223,C2,3261,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,3,sybr50487528
sybr,50,6011,1.6697222222222223,C3,5059,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,3,sybr50487528
sybr,50,6011,1.6697222222222223,C4,2947,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr50487528
sybr,50,6011,1.6697222222222223,C5,3550,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,3,sybr50487528
sybr,50,6011,1.6697222222222223,C6,5091,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,3,sybr50487528
sybr,50,6011,1.6697222222222223,C7,3419,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr50487528
sybr,50,6011,1.6697222222222223,C8,3315,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,3,sybr50487528
sybr,50,6011,1.6697222222222223,C9,5183,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,3,sybr50487528
sybr,50,6011,1.6697222222222223,C10,6022,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr50487528
sybr,50,6011,1.6697222222222223,C11,5604,AFU,487,528,JS006,1,0,0,0,1,190,570,50,3,sybr50487528
sybr,50,6011,1.6697222222222223,C12,5550,AFU,487,528,JS006,1,0,0,0,1,190,570,250,3,sybr50487528
sybr,50,6071,1.686388888888889,A1,3466,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr50487528
sybr,50,6071,1.686388888888889,A2,3170,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,1,sybr50487528
sybr,50,6071,1.686388888888889,A3,5183,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,1,sybr50487528
sybr,50,6071,1.686388888888889,A4,3021,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr50487528
sybr,50,6071,1.686388888888889,A5,3629,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,1,sybr50487528
sybr,50,6071,1.686388888888889,A6,5263,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,1,sybr50487528
sybr,50,6071,1.686388888888889,A7,3360,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr50487528
sybr,50,6071,1.686388888888889,A8,3436,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,1,sybr50487528
sybr,50,6071,1.686388888888889,A9,5285,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,1,sybr50487528
sybr,50,6071,1.686388888888889,A10,6301,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr50487528
sybr,50,6071,1.686388888888889,A11,5538,AFU,487,528,JS006,1,0,0,0,1,190,570,50,1,sybr50487528
sybr,50,6071,1.686388888888889,A12,5489,AFU,487,528,JS006,1,0,0,0,1,190,570,250,1,sybr50487528
sybr,50,6071,1.686388888888889,B1,3543,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr50487528
sybr,50,6071,1.686388888888889,B2,3224,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,2,sybr50487528
sybr,50,6071,1.686388888888889,B3,5181,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,2,sybr50487528
sybr,50,6071,1.686388888888889,B4,2951,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr50487528
sybr,50,6071,1.686388888888889,B5,3698,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,2,sybr50487528
sybr,50,6071,1.686388888888889,B6,5123,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,2,sybr50487528
sybr,50,6071,1.686388888888889,B7,3424,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr50487528
sybr,50,6071,1.686388888888889,B8,3280,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,2,sybr50487528
sybr,50,6071,1.686388888888889,B9,5152,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,2,sybr50487528
sybr,50,6071,1.686388888888889,B10,6025,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr50487528
sybr,50,6071,1.686388888888889,B11,5434,AFU,487,528,JS006,1,0,0,0,1,190,570,50,2,sybr50487528
sybr,50,6071,1.686388888888889,B12,5334,AFU,487,528,JS006,1,0,0,0,1,190,570,250,2,sybr50487528
sybr,50,6071,1.686388888888889,C1,3441,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr50487528
sybr,50,6071,1.686388888888889,C2,3259,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,3,sybr50487528
sybr,50,6071,1.686388888888889,C3,5077,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,3,sybr50487528
sybr,50,6071,1.686388888888889,C4,2939,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr50487528
sybr,50,6071,1.686388888888889,C5,3537,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,3,sybr50487528
sybr,50,6071,1.686388888888889,C6,5096,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,3,sybr50487528
sybr,50,6071,1.686388888888889,C7,3410,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr50487528
sybr,50,6071,1.686388888888889,C8,3287,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,3,sybr50487528
sybr,50,6071,1.686388888888889,C9,5167,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,3,sybr50487528
sybr,50,6071,1.686388888888889,C10,6011,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr50487528
sybr,50,6071,1.686388888888889,C11,5613,AFU,487,528,JS006,1,0,0,0,1,190,570,50,3,sybr50487528
sybr,50,6071,1.686388888888889,C12,5563,AFU,487,528,JS006,1,0,0,0,1,190,570,250,3,sybr50487528
sybr,50,6131,1.7030555555555555,A1,3458,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr50487528
sybr,50,6131,1.7030555555555555,A2,3151,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,1,sybr50487528
sybr,50,6131,1.7030555555555555,A3,5155,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,1,sybr50487528
sybr,50,6131,1.7030555555555555,A4,2993,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr50487528
sybr,50,6131,1.7030555555555555,A5,3623,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,1,sybr50487528
sybr,50,6131,1.7030555555555555,A6,5245,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,1,sybr50487528
sybr,50,6131,1.7030555555555555,A7,3339,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr50487528
sybr,50,6131,1.7030555555555555,A8,3405,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,1,sybr50487528
sybr,50,6131,1.7030555555555555,A9,5292,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,1,sybr50487528
sybr,50,6131,1.7030555555555555,A10,6319,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr50487528
sybr,50,6131,1.7030555555555555,A11,5535,AFU,487,528,JS006,1,0,0,0,1,190,570,50,1,sybr50487528
sybr,50,6131,1.7030555555555555,A12,5485,AFU,487,528,JS006,1,0,0,0,1,190,570,250,1,sybr50487528
sybr,50,6131,1.7030555555555555,B1,3536,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr50487528
sybr,50,6131,1.7030555555555555,B2,3202,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,2,sybr50487528
sybr,50,6131,1.7030555555555555,B3,5172,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,2,sybr50487528
sybr,50,6131,1.7030555555555555,B4,2934,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr50487528
sybr,50,6131,1.7030555555555555,B5,3690,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,2,sybr50487528
sybr,50,6131,1.7030555555555555,B6,5139,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,2,sybr50487528
sybr,50,6131,1.7030555555555555,B7,3402,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr50487528
sybr,50,6131,1.7030555555555555,B8,3266,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,2,sybr50487528
sybr,50,6131,1.7030555555555555,B9,5159,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,2,sybr50487528
sybr,50,6131,1.7030555555555555,B10,6016,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr50487528
sybr,50,6131,1.7030555555555555,B11,5443,AFU,487,528,JS006,1,0,0,0,1,190,570,50,2,sybr50487528
sybr,50,6131,1.7030555555555555,B12,5334,AFU,487,528,JS006,1,0,0,0,1,190,570,250,2,sybr50487528
