Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,strain,kan,carb,spent_media,percent,rep,ChanStr
OD600,-1,13772,3.8255555555555554,G3,1.008,absorbance,600,-1,naive HCA + JS006 HCK,+,+,-,0,3,OD600-1600-1
OD600,-1,13772,3.8255555555555554,G4,0.299,absorbance,600,-1,naive HCK + JS006 HCA,+,+,-,0,1,OD600-1600-1
OD600,-1,13772,3.8255555555555554,G5,0.286,absorbance,600,-1,naive HCK + JS006 HCA,+,+,-,0,2,OD600-1600-1
OD600,-1,13772,3.8255555555555554,G6,0.287,absorbance,600,-1,naive HCK + JS006 HCA,+,+,-,0,3,OD600-1600-1
OD600,-1,13772,3.8255555555555554,H1,1.04,absorbance,600,-1,JS006 HCK,+,-,-,0,1,OD600-1600-1
OD600,-1,13772,3.8255555555555554,H2,1.02,absorbance,600,-1,JS006 HCK,+,-,-,0,2,OD600-1600-1
OD600,-1,13772,3.8255555555555554,H3,1.045,absorbance,600,-1,JS006 HCK,+,-,-,0,3,OD600-1600-1
OD600,-1,13772,3.8255555555555554,H4,1.03,absorbance,600,-1,JS006 HCA,-,+,-,0,1,OD600-1600-1
OD600,-1,13772,3.8255555555555554,H5,1.019,absorbance,600,-1,JS006 HCA,-,+,-,0,2,OD600-1600-1
OD600,-1,13772,3.8255555555555554,H6,1.013,absorbance,600,-1,JS006 HCA,-,+,-,0,3,OD600-1600-1
OD600,-1,14372,3.9922222222222223,A1,0.637,absorbance,600,-1,naive HCA,-,+,-,0,1,OD600-1600-1
OD600,-1,14372,3.9922222222222223,A2,0.602,absorbance,600,-1,naive HCA,-,+,-,0,2,OD600-1600-1
OD600,-1,14372,3.9922222222222223,A3,0.586,absorbance,600,-1,naive HCA,-,+,-,0,3,OD600-1600-1
OD600,-1,14372,3.9922222222222223,A4,0.405,absorbance,600,-1,naive HCK,+,-,-,0,1,OD600-1600-1
OD600,-1,14372,3.9922222222222223,A5,0.387,absorbance,600,-1,naive HCK,+,-,-,0,2,OD600-1600-1
OD600,-1,14372,3.9922222222222223,A6,0.368,absorbance,600,-1,naive HCK,+,-,-,0,3,OD600-1600-1
OD600,-1,14372,3.9922222222222223,B1,0.095,absorbance,600,-1,naive HCA,+,+,-,0,1,OD600-1600-1
OD600,-1,14372,3.9922222222222223,B2,0.095,absorbance,600,-1,naive HCA,+,+,-,0,2,OD600-1600-1
OD600,-1,14372,3.9922222222222223,B3,0.095,absorbance,600,-1,naive HCA,+,+,-,0,3,OD600-1600-1
OD600,-1,14372,3.9922222222222223,B4,0.093,absorbance,600,-1,naive HCK,+,+,-,0,1,OD600-1600-1
OD600,-1,14372,3.9922222222222223,B5,0.095,absorbance,600,-1,naive HCK,+,+,-,0,2,OD600-1600-1
OD600,-1,14372,3.9922222222222223,B6,0.095,absorbance,600,-1,naive HCK,+,+,-,0,3,OD600-1600-1
OD600,-1,14372,3.9922222222222223,C1,0.096,absorbance,600,-1,naive HCA,+,+,kan,1,1,OD600-1600-1
OD600,-1,14372,3.9922222222222223,C2,0.095,absorbance,600,-1,naive HCA,+,+,kan,1,2,OD600-1600-1
OD600,-1,14372,3.9922222222222223,C3,0.095,absorbance,600,-1,naive HCA,+,+,kan,1,3,OD600-1600-1
OD600,-1,14372,3.9922222222222223,C4,0.095,absorbance,600,-1,naive HCK,+,+,carb,1,1,OD600-1600-1
OD600,-1,14372,3.9922222222222223,C5,0.094,absorbance,600,-1,naive HCK,+,+,carb,1,2,OD600-1600-1
OD600,-1,14372,3.9922222222222223,C6,0.094,absorbance,600,-1,naive HCK,+,+,carb,1,3,OD600-1600-1
OD600,-1,14372,3.9922222222222223,D1,0.098,absorbance,600,-1,naive HCA,+,+,kan,2,1,OD600-1600-1
OD600,-1,14372,3.9922222222222223,D2,0.095,absorbance,600,-1,naive HCA,+,+,kan,2,2,OD600-1600-1
OD600,-1,14372,3.9922222222222223,D3,0.095,absorbance,600,-1,naive HCA,+,+,kan,2,3,OD600-1600-1
OD600,-1,14372,3.9922222222222223,D4,0.096,absorbance,600,-1,naive HCK,+,+,carb,2,1,OD600-1600-1
OD600,-1,14372,3.9922222222222223,D5,0.096,absorbance,600,-1,naive HCK,+,+,carb,2,2,OD600-1600-1
OD600,-1,14372,3.9922222222222223,D6,0.094,absorbance,600,-1,naive HCK,+,+,carb,2,3,OD600-1600-1
OD600,-1,14372,3.9922222222222223,E1,0.093,absorbance,600,-1,naive HCA,+,+,kan,5,1,OD600-1600-1
OD600,-1,14372,3.9922222222222223,E2,0.098,absorbance,600,-1,naive HCA,+,+,kan,5,2,OD600-1600-1
OD600,-1,14372,3.9922222222222223,E3,0.095,absorbance,600,-1,naive HCA,+,+,kan,5,3,OD600-1600-1
OD600,-1,14372,3.9922222222222223,E4,0.097,absorbance,600,-1,naive HCK,+,+,carb,5,1,OD600-1600-1
OD600,-1,14372,3.9922222222222223,E5,0.096,absorbance,600,-1,naive HCK,+,+,carb,5,2,OD600-1600-1
OD600,-1,14372,3.9922222222222223,E6,0.093,absorbance,600,-1,naive HCK,+,+,carb,5,3,OD600-1600-1
OD600,-1,14372,3.9922222222222223,F1,0.094,absorbance,600,-1,naive HCA,+,+,kan,10,1,OD600-1600-1
OD600,-1,14372,3.9922222222222223,F2,0.094,absorbance,600,-1,naive HCA,+,+,kan,10,2,OD600-1600-1
OD600,-1,14372,3.9922222222222223,F3,0.093,absorbance,600,-1,naive HCA,+,+,kan,10,3,OD600-1600-1
OD600,-1,14372,3.9922222222222223,F4,0.099,absorbance,600,-1,naive HCK,+,+,carb,10,1,OD600-1600-1
OD600,-1,14372,3.9922222222222223,F5,0.099,absorbance,600,-1,naive HCK,+,+,carb,10,2,OD600-1600-1
OD600,-1,14372,3.9922222222222223,F6,0.098,absorbance,600,-1,naive HCK,+,+,carb,10,3,OD600-1600-1
OD600,-1,14372,3.9922222222222223,G1,1.077,absorbance,600,-1,naive HCA + JS006 HCK,+,+,-,0,1,OD600-1600-1
OD600,-1,14372,3.9922222222222223,G2,1.076,absorbance,600,-1,naive HCA + JS006 HCK,+,+,-,0,2,OD600-1600-1
OD600,-1,14372,3.9922222222222223,G3,1.064,absorbance,600,-1,naive HCA + JS006 HCK,+,+,-,0,3,OD600-1600-1
OD600,-1,14372,3.9922222222222223,G4,0.352,absorbance,600,-1,naive HCK + JS006 HCA,+,+,-,0,1,OD600-1600-1
OD600,-1,14372,3.9922222222222223,G5,0.338,absorbance,600,-1,naive HCK + JS006 HCA,+,+,-,0,2,OD600-1600-1
OD600,-1,14372,3.9922222222222223,G6,0.338,absorbance,600,-1,naive HCK + JS006 HCA,+,+,-,0,3,OD600-1600-1
OD600,-1,14372,3.9922222222222223,H1,1.093,absorbance,600,-1,JS006 HCK,+,-,-,0,1,OD600-1600-1
OD600,-1,14372,3.9922222222222223,H2,1.078,absorbance,600,-1,JS006 HCK,+,-,-,0,2,OD600-1600-1
OD600,-1,14372,3.9922222222222223,H3,1.101,absorbance,600,-1,JS006 HCK,+,-,-,0,3,OD600-1600-1
OD600,-1,14372,3.9922222222222223,H4,1.086,absorbance,600,-1,JS006 HCA,-,+,-,0,1,OD600-1600-1
OD600,-1,14372,3.9922222222222223,H5,1.078,absorbance,600,-1,JS006 HCA,-,+,-,0,2,OD600-1600-1
OD600,-1,14372,3.9922222222222223,H6,1.071,absorbance,600,-1,JS006 HCA,-,+,-,0,3,OD600-1600-1
OD600,-1,14972,4.158888888888889,A1,0.688,absorbance,600,-1,naive HCA,-,+,-,0,1,OD600-1600-1
OD600,-1,14972,4.158888888888889,A2,0.669,absorbance,600,-1,naive HCA,-,+,-,0,2,OD600-1600-1
OD600,-1,14972,4.158888888888889,A3,0.653,absorbance,600,-1,naive HCA,-,+,-,0,3,OD600-1600-1
OD600,-1,14972,4.158888888888889,A4,0.464,absorbance,600,-1,naive HCK,+,-,-,0,1,OD600-1600-1
OD600,-1,14972,4.158888888888889,A5,0.442,absorbance,600,-1,naive HCK,+,-,-,0,2,OD600-1600-1
OD600,-1,14972,4.158888888888889,A6,0.425,absorbance,600,-1,naive HCK,+,-,-,0,3,OD600-1600-1
OD600,-1,14972,4.158888888888889,B1,0.094,absorbance,600,-1,naive HCA,+,+,-,0,1,OD600-1600-1
OD600,-1,14972,4.158888888888889,B2,0.095,absorbance,600,-1,naive HCA,+,+,-,0,2,OD600-1600-1
OD600,-1,14972,4.158888888888889,B3,0.095,absorbance,600,-1,naive HCA,+,+,-,0,3,OD600-1600-1
OD600,-1,14972,4.158888888888889,B4,0.092,absorbance,600,-1,naive HCK,+,+,-,0,1,OD600-1600-1
OD600,-1,14972,4.158888888888889,B5,0.094,absorbance,600,-1,naive HCK,+,+,-,0,2,OD600-1600-1
OD600,-1,14972,4.158888888888889,B6,0.095,absorbance,600,-1,naive HCK,+,+,-,0,3,OD600-1600-1
OD600,-1,14972,4.158888888888889,C1,0.095,absorbance,600,-1,naive HCA,+,+,kan,1,1,OD600-1600-1
OD600,-1,14972,4.158888888888889,C2,0.095,absorbance,600,-1,naive HCA,+,+,kan,1,2,OD600-1600-1
OD600,-1,14972,4.158888888888889,C3,0.095,absorbance,600,-1,naive HCA,+,+,kan,1,3,OD600-1600-1
OD600,-1,14972,4.158888888888889,C4,0.095,absorbance,600,-1,naive HCK,+,+,carb,1,1,OD600-1600-1
OD600,-1,14972,4.158888888888889,C5,0.094,absorbance,600,-1,naive HCK,+,+,carb,1,2,OD600-1600-1
OD600,-1,14972,4.158888888888889,C6,0.093,absorbance,600,-1,naive HCK,+,+,carb,1,3,OD600-1600-1
OD600,-1,14972,4.158888888888889,D1,0.098,absorbance,600,-1,naive HCA,+,+,kan,2,1,OD600-1600-1
OD600,-1,14972,4.158888888888889,D2,0.095,absorbance,600,-1,naive HCA,+,+,kan,2,2,OD600-1600-1
OD600,-1,14972,4.158888888888889,D3,0.095,absorbance,600,-1,naive HCA,+,+,kan,2,3,OD600-1600-1
OD600,-1,14972,4.158888888888889,D4,0.096,absorbance,600,-1,naive HCK,+,+,carb,2,1,OD600-1600-1
OD600,-1,14972,4.158888888888889,D5,0.095,absorbance,600,-1,naive HCK,+,+,carb,2,2,OD600-1600-1
OD600,-1,14972,4.158888888888889,D6,0.094,absorbance,600,-1,naive HCK,+,+,carb,2,3,OD600-1600-1
OD600,-1,14972,4.158888888888889,E1,0.093,absorbance,600,-1,naive HCA,+,+,kan,5,1,OD600-1600-1
OD600,-1,14972,4.158888888888889,E2,0.098,absorbance,600,-1,naive HCA,+,+,kan,5,2,OD600-1600-1
OD600,-1,14972,4.158888888888889,E3,0.094,absorbance,600,-1,naive HCA,+,+,kan,5,3,OD600-1600-1
OD600,-1,14972,4.158888888888889,E4,0.097,absorbance,600,-1,naive HCK,+,+,carb,5,1,OD600-1600-1
OD600,-1,14972,4.158888888888889,E5,0.095,absorbance,600,-1,naive HCK,+,+,carb,5,2,OD600-1600-1
OD600,-1,14972,4.158888888888889,E6,0.093,absorbance,600,-1,naive HCK,+,+,carb,5,3,OD600-1600-1
OD600,-1,14972,4.158888888888889,F1,0.094,absorbance,600,-1,naive HCA,+,+,kan,10,1,OD600-1600-1
OD600,-1,14972,4.158888888888889,F2,0.094,absorbance,600,-1,naive HCA,+,+,kan,10,2,OD600-1600-1
OD600,-1,14972,4.158888888888889,F3,0.093,absorbance,600,-1,naive HCA,+,+,kan,10,3,OD600-1600-1
OD600,-1,14972,4.158888888888889,F4,0.098,absorbance,600,-1,naive HCK,+,+,carb,10,1,OD600-1600-1
OD600,-1,14972,4.158888888888889,F5,0.098,absorbance,600,-1,naive HCK,+,+,carb,10,2,OD600-1600-1
OD600,-1,14972,4.158888888888889,F6,0.098,absorbance,600,-1,naive HCK,+,+,carb,10,3,OD600-1600-1
OD600,-1,14972,4.158888888888889,G1,1.129,absorbance,600,-1,naive HCA + JS006 HCK,+,+,-,0,1,OD600-1600-1
OD600,-1,14972,4.158888888888889,G2,1.129,absorbance,600,-1,naive HCA + JS006 HCK,+,+,-,0,2,OD600-1600-1
OD600,-1,14972,4.158888888888889,G3,1.117,absorbance,600,-1,naive HCA + JS006 HCK,+,+,-,0,3,OD600-1600-1
OD600,-1,14972,4.158888888888889,G4,0.413,absorbance,600,-1,naive HCK + JS006 HCA,+,+,-,0,1,OD600-1600-1
OD600,-1,14972,4.158888888888889,G5,0.397,absorbance,600,-1,naive HCK + JS006 HCA,+,+,-,0,2,OD600-1600-1
OD600,-1,14972,4.158888888888889,G6,0.398,absorbance,600,-1,naive HCK + JS006 HCA,+,+,-,0,3,OD600-1600-1
OD600,-1,14972,4.158888888888889,H1,1.144,absorbance,600,-1,JS006 HCK,+,-,-,0,1,OD600-1600-1
OD600,-1,14972,4.158888888888889,H2,1.129,absorbance,600,-1,JS006 HCK,+,-,-,0,2,OD600-1600-1
OD600,-1,14972,4.158888888888889,H3,1.145,absorbance,600,-1,JS006 HCK,+,-,-,0,3,OD600-1600-1
OD600,-1,14972,4.158888888888889,H4,1.139,absorbance,600,-1,JS006 HCA,-,+,-,0,1,OD600-1600-1
OD600,-1,14972,4.158888888888889,H5,1.132,absorbance,600,-1,JS006 HCA,-,+,-,0,2,OD600-1600-1
OD600,-1,14972,4.158888888888889,H6,1.125,absorbance,600,-1,JS006 HCA,-,+,-,0,3,OD600-1600-1
OD600,-1,15572,4.325555555555556,A1,0.731,absorbance,600,-1,naive HCA,-,+,-,0,1,OD600-1600-1
OD600,-1,15572,4.325555555555556,A2,0.713,absorbance,600,-1,naive HCA,-,+,-,0,2,OD600-1600-1
OD600,-1,15572,4.325555555555556,A3,0.7,absorbance,600,-1,naive HCA,-,+,-,0,3,OD600-1600-1
OD600,-1,15572,4.325555555555556,A4,0.499,absorbance,600,-1,naive HCK,+,-,-,0,1,OD600-1600-1
OD600,-1,15572,4.325555555555556,A5,0.491,absorbance,600,-1,naive HCK,+,-,-,0,2,OD600-1600-1
OD600,-1,15572,4.325555555555556,A6,0.477,absorbance,600,-1,naive HCK,+,-,-,0,3,OD600-1600-1
OD600,-1,15572,4.325555555555556,B1,0.095,absorbance,600,-1,naive HCA,+,+,-,0,1,OD600-1600-1
OD600,-1,15572,4.325555555555556,B2,0.094,absorbance,600,-1,naive HCA,+,+,-,0,2,OD600-1600-1
OD600,-1,15572,4.325555555555556,B3,0.095,absorbance,600,-1,naive HCA,+,+,-,0,3,OD600-1600-1
OD600,-1,15572,4.325555555555556,B4,0.092,absorbance,600,-1,naive HCK,+,+,-,0,1,OD600-1600-1
OD600,-1,15572,4.325555555555556,B5,0.094,absorbance,600,-1,naive HCK,+,+,-,0,2,OD600-1600-1
OD600,-1,15572,4.325555555555556,B6,0.095,absorbance,600,-1,naive HCK,+,+,-,0,3,OD600-1600-1
OD600,-1,15572,4.325555555555556,C1,0.095,absorbance,600,-1,naive HCA,+,+,kan,1,1,OD600-1600-1
OD600,-1,15572,4.325555555555556,C2,0.095,absorbance,600,-1,naive HCA,+,+,kan,1,2,OD600-1600-1
OD600,-1,15572,4.325555555555556,C3,0.095,absorbance,600,-1,naive HCA,+,+,kan,1,3,OD600-1600-1
OD600,-1,15572,4.325555555555556,C4,0.094,absorbance,600,-1,naive HCK,+,+,carb,1,1,OD600-1600-1
OD600,-1,15572,4.325555555555556,C5,0.094,absorbance,600,-1,naive HCK,+,+,carb,1,2,OD600-1600-1
OD600,-1,15572,4.325555555555556,C6,0.093,absorbance,600,-1,naive HCK,+,+,carb,1,3,OD600-1600-1
OD600,-1,15572,4.325555555555556,D1,0.098,absorbance,600,-1,naive HCA,+,+,kan,2,1,OD600-1600-1
OD600,-1,15572,4.325555555555556,D2,0.095,absorbance,600,-1,naive HCA,+,+,kan,2,2,OD600-1600-1
OD600,-1,15572,4.325555555555556,D3,0.095,absorbance,600,-1,naive HCA,+,+,kan,2,3,OD600-1600-1
OD600,-1,15572,4.325555555555556,D4,0.095,absorbance,600,-1,naive HCK,+,+,carb,2,1,OD600-1600-1
OD600,-1,15572,4.325555555555556,D5,0.095,absorbance,600,-1,naive HCK,+,+,carb,2,2,OD600-1600-1
OD600,-1,15572,4.325555555555556,D6,0.093,absorbance,600,-1,naive HCK,+,+,carb,2,3,OD600-1600-1
OD600,-1,15572,4.325555555555556,E1,0.093,absorbance,600,-1,naive HCA,+,+,kan,5,1,OD600-1600-1
OD600,-1,15572,4.325555555555556,E2,0.098,absorbance,600,-1,naive HCA,+,+,kan,5,2,OD600-1600-1
OD600,-1,15572,4.325555555555556,E3,0.094,absorbance,600,-1,naive HCA,+,+,kan,5,3,OD600-1600-1
OD600,-1,15572,4.325555555555556,E4,0.097,absorbance,600,-1,naive HCK,+,+,carb,5,1,OD600-1600-1
OD600,-1,15572,4.325555555555556,E5,0.095,absorbance,600,-1,naive HCK,+,+,carb,5,2,OD600-1600-1
OD600,-1,15572,4.325555555555556,E6,0.093,absorbance,600,-1,naive HCK,+,+,carb,5,3,OD600-1600-1
OD600,-1,15572,4.325555555555556,F1,0.093,absorbance,600,-1,naive HCA,+,+,kan,10,1,OD600-1600-1
OD600,-1,15572,4.325555555555556,F2,0.094,absorbance,600,-1,naive HCA,+,+,kan,10,2,OD600-1600-1
OD600,-1,15572,4.325555555555556,F3,0.093,absorbance,600,-1,naive HCA,+,+,kan,10,3,OD600-1600-1
OD600,-1,15572,4.325555555555556,F4,0.098,absorbance,600,-1,naive HCK,+,+,carb,10,1,OD600-1600-1
OD600,-1,15572,4.325555555555556,F5,0.098,absorbance,600,-1,naive HCK,+,+,carb,10,2,OD600-1600-1
OD600,-1,15572,4.325555555555556,F6,0.098,absorbance,600,-1,naive HCK,+,+,carb,10,3,OD600-1600-1
OD600,-1,15572,4.325555555555556,G1,1.17,absorbance,600,-1,naive HCA + JS006 HCK,+,+,-,0,1,OD600-1600-1
OD600,-1,15572,4.325555555555556,G2,1.171,absorbance,600,-1,naive HCA + JS006 HCK,+,+,-,0,2,OD600-1600-1
OD600,-1,15572,4.325555555555556,G3,1.159,absorbance,600,-1,naive HCA + JS006 HCK,+,+,-,0,3,OD600-1600-1
OD600,-1,15572,4.325555555555556,G4,0.464,absorbance,600,-1,naive HCK + JS006 HCA,+,+,-,0,1,OD600-1600-1
OD600,-1,15572,4.325555555555556,G5,0.447,absorbance,600,-1,naive HCK + JS006 HCA,+,+,-,0,2,OD600-1600-1
OD600,-1,15572,4.325555555555556,G6,0.448,absorbance,600,-1,naive HCK + JS006 HCA,+,+,-,0,3,OD600-1600-1
OD600,-1,15572,4.325555555555556,H1,1.183,absorbance,600,-1,JS006 HCK,+,-,-,0,1,OD600-1600-1
OD600,-1,15572,4.325555555555556,H2,1.171,absorbance,600,-1,JS006 HCK,+,-,-,0,2,OD600-1600-1
OD600,-1,15572,4.325555555555556,H3,1.173,absorbance,600,-1,JS006 HCK,+,-,-,0,3,OD600-1600-1
OD600,-1,15572,4.325555555555556,H4,1.183,absorbance,600,-1,JS006 HCA,-,+,-,0,1,OD600-1600-1
OD600,-1,15572,4.325555555555556,H5,1.177,absorbance,600,-1,JS006 HCA,-,+,-,0,2,OD600-1600-1
OD600,-1,15572,4.325555555555556,H6,1.171,absorbance,600,-1,JS006 HCA,-,+,-,0,3,OD600-1600-1
OD600,-1,16172,4.492222222222222,A1,0.777,absorbance,600,-1,naive HCA,-,+,-,0,1,OD600-1600-1
OD600,-1,16172,4.492222222222222,A2,0.756,absorbance,600,-1,naive HCA,-,+,-,0,2,OD600-1600-1
OD600,-1,16172,4.492222222222222,A3,0.742,absorbance,600,-1,naive HCA,-,+,-,0,3,OD600-1600-1
OD600,-1,16172,4.492222222222222,A4,0.543,absorbance,600,-1,naive HCK,+,-,-,0,1,OD600-1600-1
OD600,-1,16172,4.492222222222222,A5,0.531,absorbance,600,-1,naive HCK,+,-,-,0,2,OD600-1600-1
OD600,-1,16172,4.492222222222222,A6,0.517,absorbance,600,-1,naive HCK,+,-,-,0,3,OD600-1600-1
OD600,-1,16172,4.492222222222222,B1,0.094,absorbance,600,-1,naive HCA,+,+,-,0,1,OD600-1600-1
OD600,-1,16172,4.492222222222222,B2,0.094,absorbance,600,-1,naive HCA,+,+,-,0,2,OD600-1600-1
OD600,-1,16172,4.492222222222222,B3,0.095,absorbance,600,-1,naive HCA,+,+,-,0,3,OD600-1600-1
OD600,-1,16172,4.492222222222222,B4,0.092,absorbance,600,-1,naive HCK,+,+,-,0,1,OD600-1600-1
OD600,-1,16172,4.492222222222222,B5,0.094,absorbance,600,-1,naive HCK,+,+,-,0,2,OD600-1600-1
OD600,-1,16172,4.492222222222222,B6,0.095,absorbance,600,-1,naive HCK,+,+,-,0,3,OD600-1600-1
OD600,-1,16172,4.492222222222222,C1,0.095,absorbance,600,-1,naive HCA,+,+,kan,1,1,OD600-1600-1
OD600,-1,16172,4.492222222222222,C2,0.095,absorbance,600,-1,naive HCA,+,+,kan,1,2,OD600-1600-1
OD600,-1,16172,4.492222222222222,C3,0.095,absorbance,600,-1,naive HCA,+,+,kan,1,3,OD600-1600-1
OD600,-1,16172,4.492222222222222,C4,0.094,absorbance,600,-1,naive HCK,+,+,carb,1,1,OD600-1600-1
OD600,-1,16172,4.492222222222222,C5,0.093,absorbance,600,-1,naive HCK,+,+,carb,1,2,OD600-1600-1
OD600,-1,16172,4.492222222222222,C6,0.093,absorbance,600,-1,naive HCK,+,+,carb,1,3,OD600-1600-1
OD600,-1,16172,4.492222222222222,D1,0.098,absorbance,600,-1,naive HCA,+,+,kan,2,1,OD600-1600-1
OD600,-1,16172,4.492222222222222,D2,0.095,absorbance,600,-1,naive HCA,+,+,kan,2,2,OD600-1600-1
OD600,-1,16172,4.492222222222222,D3,0.095,absorbance,600,-1,naive HCA,+,+,kan,2,3,OD600-1600-1
OD600,-1,16172,4.492222222222222,D4,0.095,absorbance,600,-1,naive HCK,+,+,carb,2,1,OD600-1600-1
OD600,-1,16172,4.492222222222222,D5,0.095,absorbance,600,-1,naive HCK,+,+,carb,2,2,OD600-1600-1
OD600,-1,16172,4.492222222222222,D6,0.093,absorbance,600,-1,naive HCK,+,+,carb,2,3,OD600-1600-1
OD600,-1,16172,4.492222222222222,E1,0.093,absorbance,600,-1,naive HCA,+,+,kan,5,1,OD600-1600-1
OD600,-1,16172,4.492222222222222,E2,0.098,absorbance,600,-1,naive HCA,+,+,kan,5,2,OD600-1600-1
OD600,-1,16172,4.492222222222222,E3,0.094,absorbance,600,-1,naive HCA,+,+,kan,5,3,OD600-1600-1
OD600,-1,16172,4.492222222222222,E4,0.096,absorbance,600,-1,naive HCK,+,+,carb,5,1,OD600-1600-1
OD600,-1,16172,4.492222222222222,E5,0.095,absorbance,600,-1,naive HCK,+,+,carb,5,2,OD600-1600-1
OD600,-1,16172,4.492222222222222,E6,0.092,absorbance,600,-1,naive HCK,+,+,carb,5,3,OD600-1600-1
OD600,-1,16172,4.492222222222222,F1,0.093,absorbance,600,-1,naive HCA,+,+,kan,10,1,OD600-1600-1
OD600,-1,16172,4.492222222222222,F2,0.094,absorbance,600,-1,naive HCA,+,+,kan,10,2,OD600-1600-1
OD600,-1,16172,4.492222222222222,F3,0.093,absorbance,600,-1,naive HCA,+,+,kan,10,3,OD600-1600-1
OD600,-1,16172,4.492222222222222,F4,0.098,absorbance,600,-1,naive HCK,+,+,carb,10,1,OD600-1600-1
OD600,-1,16172,4.492222222222222,F5,0.098,absorbance,600,-1,naive HCK,+,+,carb,10,2,OD600-1600-1
OD600,-1,16172,4.492222222222222,F6,0.097,absorbance,600,-1,naive HCK,+,+,carb,10,3,OD600-1600-1
OD600,-1,16172,4.492222222222222,G1,1.206,absorbance,600,-1,naive HCA + JS006 HCK,+,+,-,0,1,OD600-1600-1
OD600,-1,16172,4.492222222222222,G2,1.207,absorbance,600,-1,naive HCA + JS006 HCK,+,+,-,0,2,OD600-1600-1
OD600,-1,16172,4.492222222222222,G3,1.195,absorbance,600,-1,naive HCA + JS006 HCK,+,+,-,0,3,OD600-1600-1
OD600,-1,16172,4.492222222222222,G4,0.514,absorbance,600,-1,naive HCK + JS006 HCA,+,+,-,0,1,OD600-1600-1
OD600,-1,16172,4.492222222222222,G5,0.5,absorbance,600,-1,naive HCK + JS006 HCA,+,+,-,0,2,OD600-1600-1
OD600,-1,16172,4.492222222222222,G6,0.501,absorbance,600,-1,naive HCK + JS006 HCA,+,+,-,0,3,OD600-1600-1
OD600,-1,16172,4.492222222222222,H1,1.215,absorbance,600,-1,JS006 HCK,+,-,-,0,1,OD600-1600-1
OD600,-1,16172,4.492222222222222,H2,1.202,absorbance,600,-1,JS006 HCK,+,-,-,0,2,OD600-1600-1
OD600,-1,16172,4.492222222222222,H3,1.225,absorbance,600,-1,JS006 HCK,+,-,-,0,3,OD600-1600-1
OD600,-1,16172,4.492222222222222,H4,1.22,absorbance,600,-1,JS006 HCA,-,+,-,0,1,OD600-1600-1
OD600,-1,16172,4.492222222222222,H5,1.216,absorbance,600,-1,JS006 HCA,-,+,-,0,2,OD600-1600-1
OD600,-1,16172,4.492222222222222,H6,1.21,absorbance,600,-1,JS006 HCA,-,+,-,0,3,OD600-1600-1
OD600,-1,16772,4.658888888888889,A1,0.813,absorbance,600,-1,naive HCA,-,+,-,0,1,OD600-1600-1
OD600,-1,16772,4.658888888888889,A2,0.802,absorbance,600,-1,naive HCA,-,+,-,0,2,OD600-1600-1
OD600,-1,16772,4.658888888888889,A3,0.79,absorbance,600,-1,naive HCA,-,+,-,0,3,OD600-1600-1
OD600,-1,16772,4.658888888888889,A4,0.586,absorbance,600,-1,naive HCK,+,-,-,0,1,OD600-1600-1
OD600,-1,16772,4.658888888888889,A5,0.576,absorbance,600,-1,naive HCK,+,-,-,0,2,OD600-1600-1
OD600,-1,16772,4.658888888888889,A6,0.563,absorbance,600,-1,naive HCK,+,-,-,0,3,OD600-1600-1
OD600,-1,16772,4.658888888888889,B1,0.094,absorbance,600,-1,naive HCA,+,+,-,0,1,OD600-1600-1
OD600,-1,16772,4.658888888888889,B2,0.094,absorbance,600,-1,naive HCA,+,+,-,0,2,OD600-1600-1
OD600,-1,16772,4.658888888888889,B3,0.094,absorbance,600,-1,naive HCA,+,+,-,0,3,OD600-1600-1
OD600,-1,16772,4.658888888888889,B4,0.092,absorbance,600,-1,naive HCK,+,+,-,0,1,OD600-1600-1
OD600,-1,16772,4.658888888888889,B5,0.093,absorbance,600,-1,naive HCK,+,+,-,0,2,OD600-1600-1
OD600,-1,16772,4.658888888888889,B6,0.094,absorbance,600,-1,naive HCK,+,+,-,0,3,OD600-1600-1
OD600,-1,16772,4.658888888888889,C1,0.095,absorbance,600,-1,naive HCA,+,+,kan,1,1,OD600-1600-1
OD600,-1,16772,4.658888888888889,C2,0.094,absorbance,600,-1,naive HCA,+,+,kan,1,2,OD600-1600-1
OD600,-1,16772,4.658888888888889,C3,0.094,absorbance,600,-1,naive HCA,+,+,kan,1,3,OD600-1600-1
OD600,-1,16772,4.658888888888889,C4,0.094,absorbance,600,-1,naive HCK,+,+,carb,1,1,OD600-1600-1
OD600,-1,16772,4.658888888888889,C5,0.093,absorbance,600,-1,naive HCK,+,+,carb,1,2,OD600-1600-1
OD600,-1,16772,4.658888888888889,C6,0.093,absorbance,600,-1,naive HCK,+,+,carb,1,3,OD600-1600-1
OD600,-1,16772,4.658888888888889,D1,0.098,absorbance,600,-1,naive HCA,+,+,kan,2,1,OD600-1600-1
OD600,-1,16772,4.658888888888889,D2,0.095,absorbance,600,-1,naive HCA,+,+,kan,2,2,OD600-1600-1
OD600,-1,16772,4.658888888888889,D3,0.095,absorbance,600,-1,naive HCA,+,+,kan,2,3,OD600-1600-1
OD600,-1,16772,4.658888888888889,D4,0.095,absorbance,600,-1,naive HCK,+,+,carb,2,1,OD600-1600-1
