,well,strain,sal,las,iptg,chlor,cole1,rep,plate,channel,measurement
5779,D4,1x diff 2x bxb1,10,0.01,50,-,kan,4,5,sfGFP,1459.5
5783,D4,1x diff 2x bxb1,10,0.01,50,-,kan,4,6,sfGFP,1357.5
5787,D4,1x diff 2x bxb1,10,0.01,50,-,kan,4,7,sfGFP,1395.0
5791,D4,1x diff 2x bxb1,10,0.01,50,-,kan,4,8,sfGFP,1421.0
5795,D4,1x diff 2x bxb1,10,0.01,50,-,kan,4,9,sfGFP,2103.0
5799,D4,1x diff 2x bxb1,10,0.01,50,-,kan,4,10,sfGFP,2746.5
5803,D4,1x diff 2x bxb1,10,0.01,50,-,kan,4,11,sfGFP,3063.5
5807,D4,1x diff 2x bxb1,10,0.01,50,-,kan,4,12,sfGFP,2303.5
5811,D4,1x diff 2x bxb1,10,0.01,50,-,kan,4,13,sfGFP,4332.5
5815,D4,1x diff 2x bxb1,10,0.01,50,-,kan,4,14,sfGFP,3258.0
5819,D4,1x diff 2x bxb1,10,0.01,50,-,kan,4,15,sfGFP,2909.5
5823,D4,1x diff 2x bxb1,10,0.01,50,-,kan,4,16,sfGFP,2623.0
5827,D5,1x diff 2x bxb1,15,0.01,10,-,carb,4,1,sfGFP,7813.5
5831,D5,1x diff 2x bxb1,15,0.01,10,-,carb,4,2,sfGFP,15896.5
5835,D5,1x diff 2x bxb1,15,0.01,10,-,carb,4,3,sfGFP,13610.5
5839,D5,1x diff 2x bxb1,15,0.01,10,-,carb,4,4,sfGFP,12207.5
5843,D5,1x diff 2x bxb1,15,0.01,10,-,carb,4,5,sfGFP,11791.0
5847,D5,1x diff 2x bxb1,15,0.01,10,-,carb,4,6,sfGFP,11799.5
5851,D5,1x diff 2x bxb1,15,0.01,10,-,carb,4,7,sfGFP,12857.5
5855,D5,1x diff 2x bxb1,15,0.01,10,-,carb,4,8,sfGFP,13851.0
5859,D5,1x diff 2x bxb1,15,0.01,10,-,carb,4,9,sfGFP,14846.5
5863,D5,1x diff 2x bxb1,15,0.01,10,-,carb,4,10,sfGFP,17604.5
5867,D5,1x diff 2x bxb1,15,0.01,10,-,carb,4,11,sfGFP,16713.5
5871,D5,1x diff 2x bxb1,15,0.01,10,-,carb,4,12,sfGFP,13607.0
5875,D5,1x diff 2x bxb1,15,0.01,10,-,carb,4,13,sfGFP,9871.0
5879,D5,1x diff 2x bxb1,15,0.01,10,-,carb,4,14,sfGFP,5574.0
5883,D5,1x diff 2x bxb1,15,0.01,10,-,carb,4,15,sfGFP,3198.5
5887,D5,1x diff 2x bxb1,15,0.01,10,-,carb,4,16,sfGFP,1707.0
5891,D6,1x diff 2x bxb1,15,0.01,10,-,kan,4,1,sfGFP,6711.0
5895,D6,1x diff 2x bxb1,15,0.01,10,-,kan,4,2,sfGFP,8832.0
5899,D6,1x diff 2x bxb1,15,0.01,10,-,kan,4,3,sfGFP,8859.0
5903,D6,1x diff 2x bxb1,15,0.01,10,-,kan,4,4,sfGFP,9076.0
5907,D6,1x diff 2x bxb1,15,0.01,10,-,kan,4,5,sfGFP,9065.5
5911,D6,1x diff 2x bxb1,15,0.01,10,-,kan,4,6,sfGFP,6796.0
5915,D6,1x diff 2x bxb1,15,0.01,10,-,kan,4,7,sfGFP,7352.0
5919,D6,1x diff 2x bxb1,15,0.01,10,-,kan,4,8,sfGFP,7439.0
5923,D6,1x diff 2x bxb1,15,0.01,10,-,kan,4,9,sfGFP,9526.0
5927,D6,1x diff 2x bxb1,15,0.01,10,-,kan,4,10,sfGFP,12200.5
5931,D6,1x diff 2x bxb1,15,0.01,10,-,kan,4,11,sfGFP,14397.5
5935,D6,1x diff 2x bxb1,15,0.01,10,-,kan,4,12,sfGFP,10099.0
5939,D6,1x diff 2x bxb1,15,0.01,10,-,kan,4,13,sfGFP,15127.0
5943,D6,1x diff 2x bxb1,15,0.01,10,-,kan,4,14,sfGFP,12454.0
5947,D6,1x diff 2x bxb1,15,0.01,10,-,kan,4,15,sfGFP,8838.5
5951,D6,1x diff 2x bxb1,15,0.01,10,-,kan,4,16,sfGFP,6374.5
5955,D7,1x diff 2x bxb1,15,0.01,50,-,carb,4,1,sfGFP,8670.5
5959,D7,1x diff 2x bxb1,15,0.01,50,-,carb,4,2,sfGFP,12981.5
5963,D7,1x diff 2x bxb1,15,0.01,50,-,carb,4,3,sfGFP,9926.0
5967,D7,1x diff 2x bxb1,15,0.01,50,-,carb,4,4,sfGFP,9314.0
5971,D7,1x diff 2x bxb1,15,0.01,50,-,carb,4,5,sfGFP,8873.0
5975,D7,1x diff 2x bxb1,15,0.01,50,-,carb,4,6,sfGFP,9654.5
5979,D7,1x diff 2x bxb1,15,0.01,50,-,carb,4,7,sfGFP,9829.0
5983,D7,1x diff 2x bxb1,15,0.01,50,-,carb,4,8,sfGFP,9132.0
5987,D7,1x diff 2x bxb1,15,0.01,50,-,carb,4,9,sfGFP,11366.0
5991,D7,1x diff 2x bxb1,15,0.01,50,-,carb,4,10,sfGFP,8936.0
5995,D7,1x diff 2x bxb1,15,0.01,50,-,carb,4,11,sfGFP,5246.5
5999,D7,1x diff 2x bxb1,15,0.01,50,-,carb,4,12,sfGFP,2457.5
6003,D7,1x diff 2x bxb1,15,0.01,50,-,carb,4,13,sfGFP,1199.5
6007,D7,1x diff 2x bxb1,15,0.01,50,-,carb,4,14,sfGFP,544.0
6011,D7,1x diff 2x bxb1,15,0.01,50,-,carb,4,15,sfGFP,662.5
6015,D7,1x diff 2x bxb1,15,0.01,50,-,carb,4,16,sfGFP,970.0
6019,D8,1x diff 2x bxb1,15,0.01,50,-,kan,4,1,sfGFP,7434.0
6023,D8,1x diff 2x bxb1,15,0.01,50,-,kan,4,2,sfGFP,8168.5
6027,D8,1x diff 2x bxb1,15,0.01,50,-,kan,4,3,sfGFP,7568.5
6031,D8,1x diff 2x bxb1,15,0.01,50,-,kan,4,4,sfGFP,9011.0
6035,D8,1x diff 2x bxb1,15,0.01,50,-,kan,4,5,sfGFP,7760.5
6039,D8,1x diff 2x bxb1,15,0.01,50,-,kan,4,6,sfGFP,6266.5
6043,D8,1x diff 2x bxb1,15,0.01,50,-,kan,4,7,sfGFP,6725.0
6047,D8,1x diff 2x bxb1,15,0.01,50,-,kan,4,8,sfGFP,6884.5
6051,D8,1x diff 2x bxb1,15,0.01,50,-,kan,4,9,sfGFP,9285.5
6055,D8,1x diff 2x bxb1,15,0.01,50,-,kan,4,10,sfGFP,12132.5
6059,D8,1x diff 2x bxb1,15,0.01,50,-,kan,4,11,sfGFP,12013.5
6063,D8,1x diff 2x bxb1,15,0.01,50,-,kan,4,12,sfGFP,8183.5
6067,D8,1x diff 2x bxb1,15,0.01,50,-,kan,4,13,sfGFP,13542.5
6071,D8,1x diff 2x bxb1,15,0.01,50,-,kan,4,14,sfGFP,9495.0
6075,D8,1x diff 2x bxb1,15,0.01,50,-,kan,4,15,sfGFP,6214.0
6079,D8,1x diff 2x bxb1,15,0.01,50,-,kan,4,16,sfGFP,4093.5
6083,D9,1x diff 2x bxb1,20,0.01,10,-,carb,4,1,sfGFP,13256.5
6087,D9,1x diff 2x bxb1,20,0.01,10,-,carb,4,2,sfGFP,21623.5
6091,D9,1x diff 2x bxb1,20,0.01,10,-,carb,4,3,sfGFP,19727.0
6095,D9,1x diff 2x bxb1,20,0.01,10,-,carb,4,4,sfGFP,19820.5
6099,D9,1x diff 2x bxb1,20,0.01,10,-,carb,4,5,sfGFP,19509.0
6103,D9,1x diff 2x bxb1,20,0.01,10,-,carb,4,6,sfGFP,14741.0
6107,D9,1x diff 2x bxb1,20,0.01,10,-,carb,4,7,sfGFP,12229.5
6111,D9,1x diff 2x bxb1,20,0.01,10,-,carb,4,8,sfGFP,6290.0
6115,D9,1x diff 2x bxb1,20,0.01,10,-,carb,4,9,sfGFP,2730.5
6119,D9,1x diff 2x bxb1,20,0.01,10,-,carb,4,10,sfGFP,1458.5
6123,D9,1x diff 2x bxb1,20,0.01,10,-,carb,4,11,sfGFP,826.5
6127,D9,1x diff 2x bxb1,20,0.01,10,-,carb,4,12,sfGFP,520.0
6131,D9,1x diff 2x bxb1,20,0.01,10,-,carb,4,13,sfGFP,380.5
6135,D9,1x diff 2x bxb1,20,0.01,10,-,carb,4,14,sfGFP,309.5
6139,D9,1x diff 2x bxb1,20,0.01,10,-,carb,4,15,sfGFP,277.5
6143,D9,1x diff 2x bxb1,20,0.01,10,-,carb,4,16,sfGFP,259.0
6147,E1,1x diff 2x bxb1,10,0.01,10,-,carb,5,1,sfGFP,2385.5
6151,E1,1x diff 2x bxb1,10,0.01,10,-,carb,5,2,sfGFP,6128.5
6155,E1,1x diff 2x bxb1,10,0.01,10,-,carb,5,3,sfGFP,6325.5
6159,E1,1x diff 2x bxb1,10,0.01,10,-,carb,5,4,sfGFP,6509.0
6163,E1,1x diff 2x bxb1,10,0.01,10,-,carb,5,5,sfGFP,5862.0
6167,E1,1x diff 2x bxb1,10,0.01,10,-,carb,5,6,sfGFP,5444.5
6171,E1,1x diff 2x bxb1,10,0.01,10,-,carb,5,7,sfGFP,5706.5
6175,E1,1x diff 2x bxb1,10,0.01,10,-,carb,5,8,sfGFP,6300.0
6179,E1,1x diff 2x bxb1,10,0.01,10,-,carb,5,9,sfGFP,8108.0
6183,E1,1x diff 2x bxb1,10,0.01,10,-,carb,5,10,sfGFP,9620.5
6187,E1,1x diff 2x bxb1,10,0.01,10,-,carb,5,11,sfGFP,10371.0
6191,E1,1x diff 2x bxb1,10,0.01,10,-,carb,5,12,sfGFP,10374.5
6195,E1,1x diff 2x bxb1,10,0.01,10,-,carb,5,13,sfGFP,10864.5
6199,E1,1x diff 2x bxb1,10,0.01,10,-,carb,5,14,sfGFP,9162.5
6203,E1,1x diff 2x bxb1,10,0.01,10,-,carb,5,15,sfGFP,9900.0
6207,E1,1x diff 2x bxb1,10,0.01,10,-,carb,5,16,sfGFP,10108.5
6211,E10,1x diff 2x bxb1,20,0.01,10,-,kan,5,1,sfGFP,14250.0
6215,E10,1x diff 2x bxb1,20,0.01,10,-,kan,5,2,sfGFP,18401.0
6219,E10,1x diff 2x bxb1,20,0.01,10,-,kan,5,3,sfGFP,15472.5
6223,E10,1x diff 2x bxb1,20,0.01,10,-,kan,5,4,sfGFP,17000.5
6227,E10,1x diff 2x bxb1,20,0.01,10,-,kan,5,5,sfGFP,19746.5
6231,E10,1x diff 2x bxb1,20,0.01,10,-,kan,5,6,sfGFP,13465.0
6235,E10,1x diff 2x bxb1,20,0.01,10,-,kan,5,7,sfGFP,11336.5
6239,E10,1x diff 2x bxb1,20,0.01,10,-,kan,5,8,sfGFP,3963.0
6243,E10,1x diff 2x bxb1,20,0.01,10,-,kan,5,9,sfGFP,1752.5
6247,E10,1x diff 2x bxb1,20,0.01,10,-,kan,5,10,sfGFP,1112.5
6251,E10,1x diff 2x bxb1,20,0.01,10,-,kan,5,11,sfGFP,804.0
6255,E10,1x diff 2x bxb1,20,0.01,10,-,kan,5,12,sfGFP,435.0
6259,E10,1x diff 2x bxb1,20,0.01,10,-,kan,5,13,sfGFP,425.0
6263,E10,1x diff 2x bxb1,20,0.01,10,-,kan,5,14,sfGFP,448.0
6267,E10,1x diff 2x bxb1,20,0.01,10,-,kan,5,15,sfGFP,434.0
6271,E10,1x diff 2x bxb1,20,0.01,10,-,kan,5,16,sfGFP,413.0
6275,E11,1x diff 2x bxb1,20,0.01,50,-,carb,5,1,sfGFP,16694.5
6279,E11,1x diff 2x bxb1,20,0.01,50,-,carb,5,2,sfGFP,25734.5
6283,E11,1x diff 2x bxb1,20,0.01,50,-,carb,5,3,sfGFP,20566.5
6287,E11,1x diff 2x bxb1,20,0.01,50,-,carb,5,4,sfGFP,18869.0
6291,E11,1x diff 2x bxb1,20,0.01,50,-,carb,5,5,sfGFP,12631.0
6295,E11,1x diff 2x bxb1,20,0.01,50,-,carb,5,6,sfGFP,5031.0
6299,E11,1x diff 2x bxb1,20,0.01,50,-,carb,5,7,sfGFP,1877.0
6303,E11,1x diff 2x bxb1,20,0.01,50,-,carb,5,8,sfGFP,585.0
6307,E11,1x diff 2x bxb1,20,0.01,50,-,carb,5,9,sfGFP,466.0
6311,E11,1x diff 2x bxb1,20,0.01,50,-,carb,5,10,sfGFP,369.0
6315,E11,1x diff 2x bxb1,20,0.01,50,-,carb,5,11,sfGFP,307.5
6319,E11,1x diff 2x bxb1,20,0.01,50,-,carb,5,12,sfGFP,268.0
6323,E11,1x diff 2x bxb1,20,0.01,50,-,carb,5,13,sfGFP,255.0
6327,E11,1x diff 2x bxb1,20,0.01,50,-,carb,5,14,sfGFP,253.0
6331,E11,1x diff 2x bxb1,20,0.01,50,-,carb,5,15,sfGFP,241.5
6335,E11,1x diff 2x bxb1,20,0.01,50,-,carb,5,16,sfGFP,235.0
6339,E12,1x diff 2x bxb1,20,0.01,50,-,kan,5,1,sfGFP,17236.5
6343,E12,1x diff 2x bxb1,20,0.01,50,-,kan,5,2,sfGFP,17930.5
6347,E12,1x diff 2x bxb1,20,0.01,50,-,kan,5,3,sfGFP,15588.0
6351,E12,1x diff 2x bxb1,20,0.01,50,-,kan,5,4,sfGFP,17994.0
6355,E12,1x diff 2x bxb1,20,0.01,50,-,kan,5,5,sfGFP,16635.0
6359,E12,1x diff 2x bxb1,20,0.01,50,-,kan,5,6,sfGFP,10468.0
6363,E12,1x diff 2x bxb1,20,0.01,50,-,kan,5,7,sfGFP,7310.5
6367,E12,1x diff 2x bxb1,20,0.01,50,-,kan,5,8,sfGFP,2484.5
6371,E12,1x diff 2x bxb1,20,0.01,50,-,kan,5,9,sfGFP,1014.5
6375,E12,1x diff 2x bxb1,20,0.01,50,-,kan,5,10,sfGFP,600.5
6379,E12,1x diff 2x bxb1,20,0.01,50,-,kan,5,11,sfGFP,451.0
6383,E12,1x diff 2x bxb1,20,0.01,50,-,kan,5,12,sfGFP,303.0
6387,E12,1x diff 2x bxb1,20,0.01,50,-,kan,5,13,sfGFP,337.0
6391,E12,1x diff 2x bxb1,20,0.01,50,-,kan,5,14,sfGFP,397.5
6395,E12,1x diff 2x bxb1,20,0.01,50,-,kan,5,15,sfGFP,395.0
6399,E12,1x diff 2x bxb1,20,0.01,50,-,kan,5,16,sfGFP,374.5
6403,E13,1x diff 2x bxb1,30,0.01,10,-,carb,5,1,sfGFP,18114.0
6407,E13,1x diff 2x bxb1,30,0.01,10,-,carb,5,2,sfGFP,25270.0
6411,E13,1x diff 2x bxb1,30,0.01,10,-,carb,5,3,sfGFP,24181.0
6415,E13,1x diff 2x bxb1,30,0.01,10,-,carb,5,4,sfGFP,23723.0
6419,E13,1x diff 2x bxb1,30,0.01,10,-,carb,5,5,sfGFP,25539.5
6423,E13,1x diff 2x bxb1,30,0.01,10,-,carb,5,6,sfGFP,21327.0
6427,E13,1x diff 2x bxb1,30,0.01,10,-,carb,5,7,sfGFP,22199.5
6431,E13,1x diff 2x bxb1,30,0.01,10,-,carb,5,8,sfGFP,19279.5
6435,E13,1x diff 2x bxb1,30,0.01,10,-,carb,5,9,sfGFP,14018.5
6439,E13,1x diff 2x bxb1,30,0.01,10,-,carb,5,10,sfGFP,9623.5
6443,E13,1x diff 2x bxb1,30,0.01,10,-,carb,5,11,sfGFP,5846.0
6447,E13,1x diff 2x bxb1,30,0.01,10,-,carb,5,12,sfGFP,3227.5
6451,E13,1x diff 2x bxb1,30,0.01,10,-,carb,5,13,sfGFP,1991.5
6455,E13,1x diff 2x bxb1,30,0.01,10,-,carb,5,14,sfGFP,1050.5
6459,E13,1x diff 2x bxb1,30,0.01,10,-,carb,5,15,sfGFP,656.5
6463,E13,1x diff 2x bxb1,30,0.01,10,-,carb,5,16,sfGFP,418.0
6467,E14,1x diff 2x bxb1,30,0.01,10,-,kan,5,1,sfGFP,18729.0
6471,E14,1x diff 2x bxb1,30,0.01,10,-,kan,5,2,sfGFP,24345.5
6475,E14,1x diff 2x bxb1,30,0.01,10,-,kan,5,3,sfGFP,19489.0
6479,E14,1x diff 2x bxb1,30,0.01,10,-,kan,5,4,sfGFP,19386.5
6483,E14,1x diff 2x bxb1,30,0.01,10,-,kan,5,5,sfGFP,20376.0
6487,E14,1x diff 2x bxb1,30,0.01,10,-,kan,5,6,sfGFP,7379.5
6491,E14,1x diff 2x bxb1,30,0.01,10,-,kan,5,7,sfGFP,2611.5
6495,E14,1x diff 2x bxb1,30,0.01,10,-,kan,5,8,sfGFP,758.5
6499,E14,1x diff 2x bxb1,30,0.01,10,-,kan,5,9,sfGFP,436.5
6503,E14,1x diff 2x bxb1,30,0.01,10,-,kan,5,10,sfGFP,396.5
6507,E14,1x diff 2x bxb1,30,0.01,10,-,kan,5,11,sfGFP,399.5
6511,E14,1x diff 2x bxb1,30,0.01,10,-,kan,5,12,sfGFP,285.0
6515,E14,1x diff 2x bxb1,30,0.01,10,-,kan,5,13,sfGFP,338.0
6519,E14,1x diff 2x bxb1,30,0.01,10,-,kan,5,14,sfGFP,386.5
6523,E14,1x diff 2x bxb1,30,0.01,10,-,kan,5,15,sfGFP,383.5
6527,E14,1x diff 2x bxb1,30,0.01,10,-,kan,5,16,sfGFP,371.5
6531,E15,1x diff 2x bxb1,30,0.01,50,-,carb,5,1,sfGFP,23370.5
6535,E15,1x diff 2x bxb1,30,0.01,50,-,carb,5,2,sfGFP,31462.5
6539,E15,1x diff 2x bxb1,30,0.01,50,-,carb,5,3,sfGFP,20674.0
6543,E15,1x diff 2x bxb1,30,0.01,50,-,carb,5,4,sfGFP,7391.5
6547,E15,1x diff 2x bxb1,30,0.01,50,-,carb,5,5,sfGFP,1779.0
6551,E15,1x diff 2x bxb1,30,0.01,50,-,carb,5,6,sfGFP,768.5
6555,E15,1x diff 2x bxb1,30,0.01,50,-,carb,5,7,sfGFP,573.5
6559,E15,1x diff 2x bxb1,30,0.01,50,-,carb,5,8,sfGFP,407.5
6563,E15,1x diff 2x bxb1,30,0.01,50,-,carb,5,9,sfGFP,308.0
6567,E15,1x diff 2x bxb1,30,0.01,50,-,carb,5,10,sfGFP,272.0
6571,E15,1x diff 2x bxb1,30,0.01,50,-,carb,5,11,sfGFP,260.5
6575,E15,1x diff 2x bxb1,30,0.01,50,-,carb,5,12,sfGFP,243.0
6579,E15,1x diff 2x bxb1,30,0.01,50,-,carb,5,13,sfGFP,242.0
6583,E15,1x diff 2x bxb1,30,0.01,50,-,carb,5,14,sfGFP,240.0
6587,E15,1x diff 2x bxb1,30,0.01,50,-,carb,5,15,sfGFP,237.0
6591,E15,1x diff 2x bxb1,30,0.01,50,-,carb,5,16,sfGFP,231.0
6595,E16,1x diff 2x bxb1,30,0.01,50,-,kan,5,1,sfGFP,23468.0
6599,E16,1x diff 2x bxb1,30,0.01,50,-,kan,5,2,sfGFP,27545.5
6603,E16,1x diff 2x bxb1,30,0.01,50,-,kan,5,3,sfGFP,19026.0
6607,E16,1x diff 2x bxb1,30,0.01,50,-,kan,5,4,sfGFP,11719.5
6611,E16,1x diff 2x bxb1,30,0.01,50,-,kan,5,5,sfGFP,1786.0
6615,E16,1x diff 2x bxb1,30,0.01,50,-,kan,5,6,sfGFP,445.0
6619,E16,1x diff 2x bxb1,30,0.01,50,-,kan,5,7,sfGFP,397.0
6623,E16,1x diff 2x bxb1,30,0.01,50,-,kan,5,8,sfGFP,400.5
6627,E16,1x diff 2x bxb1,30,0.01,50,-,kan,5,9,sfGFP,370.0
6631,E16,1x diff 2x bxb1,30,0.01,50,-,kan,5,10,sfGFP,372.0
6635,E16,1x diff 2x bxb1,30,0.01,50,-,kan,5,11,sfGFP,398.0
6639,E16,1x diff 2x bxb1,30,0.01,50,-,kan,5,12,sfGFP,292.5
6643,E16,1x diff 2x bxb1,30,0.01,50,-,kan,5,13,sfGFP,336.5
6647,E16,1x diff 2x bxb1,30,0.01,50,-,kan,5,14,sfGFP,386.5
6651,E16,1x diff 2x bxb1,30,0.01,50,-,kan,5,15,sfGFP,391.0
6655,E16,1x diff 2x bxb1,30,0.01,50,-,kan,5,16,sfGFP,381.5
6659,E17,1x diff 2x bxb1,10,0.01,10,+,carb,5,1,sfGFP,2892.5
6663,E17,1x diff 2x bxb1,10,0.01,10,+,carb,5,2,sfGFP,6231.5
6667,E17,1x diff 2x bxb1,10,0.01,10,+,carb,5,3,sfGFP,4842.5
6671,E17,1x diff 2x bxb1,10,0.01,10,+,carb,5,4,sfGFP,4015.5
6675,E17,1x diff 2x bxb1,10,0.01,10,+,carb,5,5,sfGFP,4113.5
6679,E17,1x diff 2x bxb1,10,0.01,10,+,carb,5,6,sfGFP,3624.5
6683,E17,1x diff 2x bxb1,10,0.01,10,+,carb,5,7,sfGFP,4205.5
6687,E17,1x diff 2x bxb1,10,0.01,10,+,carb,5,8,sfGFP,4899.0
6691,E17,1x diff 2x bxb1,10,0.01,10,+,carb,5,9,sfGFP,6009.5
6695,E17,1x diff 2x bxb1,10,0.01,10,+,carb,5,10,sfGFP,6557.0
6699,E17,1x diff 2x bxb1,10,0.01,10,+,carb,5,11,sfGFP,7081.5
6703,E17,1x diff 2x bxb1,10,0.01,10,+,carb,5,12,sfGFP,6674.5
6707,E17,1x diff 2x bxb1,10,0.01,10,+,carb,5,13,sfGFP,7887.0
6711,E17,1x diff 2x bxb1,10,0.01,10,+,carb,5,14,sfGFP,7244.5
6715,E17,1x diff 2x bxb1,10,0.01,10,+,carb,5,15,sfGFP,7108.5
6719,E17,1x diff 2x bxb1,10,0.01,10,+,carb,5,16,sfGFP,6923.0
6723,E18,1x diff 2x bxb1,10,0.01,10,+,kan,5,1,sfGFP,3029.5
6727,E18,1x diff 2x bxb1,10,0.01,10,+,kan,5,2,sfGFP,3589.0
6731,E18,1x diff 2x bxb1,10,0.01,10,+,kan,5,3,sfGFP,3581.0
6735,E18,1x diff 2x bxb1,10,0.01,10,+,kan,5,4,sfGFP,3459.0
6739,E18,1x diff 2x bxb1,10,0.01,10,+,kan,5,5,sfGFP,3100.0
6743,E18,1x diff 2x bxb1,10,0.01,10,+,kan,5,6,sfGFP,2403.5
6747,E18,1x diff 2x bxb1,10,0.01,10,+,kan,5,7,sfGFP,2796.5
6751,E18,1x diff 2x bxb1,10,0.01,10,+,kan,5,8,sfGFP,2626.5
6755,E18,1x diff 2x bxb1,10,0.01,10,+,kan,5,9,sfGFP,3388.5
6759,E18,1x diff 2x bxb1,10,0.01,10,+,kan,5,10,sfGFP,4039.5
6763,E18,1x diff 2x bxb1,10,0.01,10,+,kan,5,11,sfGFP,4642.5
6767,E18,1x diff 2x bxb1,10,0.01,10,+,kan,5,12,sfGFP,4365.0
6771,E18,1x diff 2x bxb1,10,0.01,10,+,kan,5,13,sfGFP,7774.0
6775,E18,1x diff 2x bxb1,10,0.01,10,+,kan,5,14,sfGFP,7224.0
