,strain,sal,las,iptg,chlor,cole1,plate,measurement,std
635,naive 2x,0,0.0,50,-,kan,12,1.43075,0.027133268983192613
636,naive 2x,0,0.0,50,-,kan,13,1.3900625,0.027354077131467702
637,naive 2x,0,0.0,50,-,kan,14,1.4150625,0.025516713710261117
638,naive 2x,0,0.0,50,-,kan,15,1.434,0.01818555156475288
639,naive 2x,0,0.0,50,-,kan,16,1.4315,0.02538559771659058
640,split pir 2x bxb1,10,0.01,10,+,carb,1,0.9019999999999999,0.17752303673447173
641,split pir 2x bxb1,10,0.01,10,+,carb,2,1.2316875,0.039673612587137724
642,split pir 2x bxb1,10,0.01,10,+,carb,3,1.227625,0.06535876266532928
643,split pir 2x bxb1,10,0.01,10,+,carb,4,1.2851875000000001,0.05708636158112927
644,split pir 2x bxb1,10,0.01,10,+,carb,5,1.2988749999999998,0.03799318547920331
645,split pir 2x bxb1,10,0.01,10,+,carb,6,1.1878125000000002,0.059791863696373515
646,split pir 2x bxb1,10,0.01,10,+,carb,7,1.1263125,0.05769868623163912
647,split pir 2x bxb1,10,0.01,10,+,carb,8,1.3125625,0.03027190765143729
648,split pir 2x bxb1,10,0.01,10,+,carb,9,1.3010000000000002,0.052342280096632096
649,split pir 2x bxb1,10,0.01,10,+,carb,10,0.9158125,0.10622850622932757
650,split pir 2x bxb1,10,0.01,10,+,carb,11,1.260625,0.05845862395135308
651,split pir 2x bxb1,10,0.01,10,+,carb,12,1.282125,0.057230579987575525
652,split pir 2x bxb1,10,0.01,10,+,carb,13,1.308375,0.03556558328336135
653,split pir 2x bxb1,10,0.01,10,+,carb,14,1.254375,0.05402099459601676
654,split pir 2x bxb1,10,0.01,10,+,carb,15,1.1711250000000002,0.08083658559976774
655,split pir 2x bxb1,10,0.01,10,+,carb,16,1.264125,0.05241915544095367
656,split pir 2x bxb1,10,0.01,10,+,kan,1,1.2268124999999999,0.05444980486650067
657,split pir 2x bxb1,10,0.01,10,+,kan,2,1.2163749999999998,0.06240578613283505
658,split pir 2x bxb1,10,0.01,10,+,kan,3,0.947625,0.07212625339341727
659,split pir 2x bxb1,10,0.01,10,+,kan,4,1.01,0.06488010921252038
660,split pir 2x bxb1,10,0.01,10,+,kan,5,1.051875,0.06677881935378686
661,split pir 2x bxb1,10,0.01,10,+,kan,6,1.188375,0.03146398167519711
662,split pir 2x bxb1,10,0.01,10,+,kan,7,1.2244375,0.050387383270588164
663,split pir 2x bxb1,10,0.01,10,+,kan,8,1.30325,0.025446021299998928
664,split pir 2x bxb1,10,0.01,10,+,kan,9,1.06125,0.02713458520570581
665,split pir 2x bxb1,10,0.01,10,+,kan,10,0.853875,0.12407133604733776
666,split pir 2x bxb1,10,0.01,10,+,kan,11,1.132125,0.07860286708693082
667,split pir 2x bxb1,10,0.01,10,+,kan,12,1.1891875,0.06051383401456944
668,split pir 2x bxb1,10,0.01,10,+,kan,13,1.1061250000000002,0.04080769360234491
669,split pir 2x bxb1,10,0.01,10,+,kan,14,1.1443125,0.09546313331034433
670,split pir 2x bxb1,10,0.01,10,+,kan,15,1.131,0.06763663419859309
671,split pir 2x bxb1,10,0.01,10,+,kan,16,1.1689375000000002,0.04567387304106619
672,split pir 2x bxb1,10,0.01,10,-,carb,1,0.86175,0.0656826787343078
673,split pir 2x bxb1,10,0.01,10,-,carb,2,1.2984999999999998,0.02557482020604313
674,split pir 2x bxb1,10,0.01,10,-,carb,3,1.3470625,0.025453651856995725
675,split pir 2x bxb1,10,0.01,10,-,carb,4,1.3946875,0.02294860328771978
676,split pir 2x bxb1,10,0.01,10,-,carb,5,1.3591250000000001,0.02490947897602723
677,split pir 2x bxb1,10,0.01,10,-,carb,6,1.303,0.04056036066337255
678,split pir 2x bxb1,10,0.01,10,-,carb,7,1.3000625000000001,0.03443258164255812
679,split pir 2x bxb1,10,0.01,10,-,carb,8,1.3735625,0.022327813372562937
680,split pir 2x bxb1,10,0.01,10,-,carb,9,1.3389375000000001,0.09523183647589407
681,split pir 2x bxb1,10,0.01,10,-,carb,10,0.9422499999999999,0.05269047081100828
682,split pir 2x bxb1,10,0.01,10,-,carb,11,1.339875,0.036075070537501586
683,split pir 2x bxb1,10,0.01,10,-,carb,12,1.4186249999999998,0.0690050463993137
684,split pir 2x bxb1,10,0.01,10,-,carb,13,1.32975,0.03266059224377734
685,split pir 2x bxb1,10,0.01,10,-,carb,14,1.3411250000000001,0.027181598292121925
686,split pir 2x bxb1,10,0.01,10,-,carb,15,1.3255625,0.07939523083014136
687,split pir 2x bxb1,10,0.01,10,-,carb,16,1.3855,0.05122917695443261
688,split pir 2x bxb1,10,0.01,10,-,kan,1,1.2766875,0.029859118612004024
689,split pir 2x bxb1,10,0.01,10,-,kan,2,1.2659375000000002,0.04918364819734294
690,split pir 2x bxb1,10,0.01,10,-,kan,3,1.1488749999999999,0.0336969159250093
691,split pir 2x bxb1,10,0.01,10,-,kan,4,1.22925,0.06304816752746607
692,split pir 2x bxb1,10,0.01,10,-,kan,5,1.1712500000000001,0.040802660977651284
693,split pir 2x bxb1,10,0.01,10,-,kan,6,1.2909375,0.02644190059626677
694,split pir 2x bxb1,10,0.01,10,-,kan,7,1.319625,0.02218228057320911
695,split pir 2x bxb1,10,0.01,10,-,kan,8,1.393,0.027341752478058656
696,split pir 2x bxb1,10,0.01,10,-,kan,9,1.2430625,0.022777553957475712
697,split pir 2x bxb1,10,0.01,10,-,kan,10,1.0221874999999998,0.11004899477051115
698,split pir 2x bxb1,10,0.01,10,-,kan,11,1.0408750000000002,0.1902409656199211
699,split pir 2x bxb1,10,0.01,10,-,kan,12,1.2535,0.046278659074289095
700,split pir 2x bxb1,10,0.01,10,-,kan,13,1.2596875,0.022172920260018707
701,split pir 2x bxb1,10,0.01,10,-,kan,14,1.2655,0.04620142236524141
702,split pir 2x bxb1,10,0.01,10,-,kan,15,1.181,0.14948984676463584
703,split pir 2x bxb1,10,0.01,10,-,kan,16,1.2956874999999999,0.08387573184692426
704,split pir 2x bxb1,10,0.01,50,+,carb,1,0.9154374999999999,0.15381980122858047
705,split pir 2x bxb1,10,0.01,50,+,carb,2,1.198875,0.021313560405123607
706,split pir 2x bxb1,10,0.01,50,+,carb,3,1.257375,0.05319824782291784
707,split pir 2x bxb1,10,0.01,50,+,carb,4,1.3278750000000001,0.03554247961443969
708,split pir 2x bxb1,10,0.01,50,+,carb,5,1.3389375000000001,0.014077432547977508
709,split pir 2x bxb1,10,0.01,50,+,carb,6,1.2384375,0.033695524819434726
710,split pir 2x bxb1,10,0.01,50,+,carb,7,1.2211874999999999,0.07726158604747525
711,split pir 2x bxb1,10,0.01,50,+,carb,8,1.3125,0.025922962793631397
712,split pir 2x bxb1,10,0.01,50,+,carb,9,1.312375,0.051380061446885325
713,split pir 2x bxb1,10,0.01,50,+,carb,10,0.9625625,0.11359339690945323
714,split pir 2x bxb1,10,0.01,50,+,carb,11,1.306,0.0517618171462876
715,split pir 2x bxb1,10,0.01,50,+,carb,12,1.3073125,0.033293003876833566
716,split pir 2x bxb1,10,0.01,50,+,carb,13,1.3280625000000001,0.030728578485089194
717,split pir 2x bxb1,10,0.01,50,+,carb,14,1.3017500000000002,0.06464297553264607
718,split pir 2x bxb1,10,0.01,50,+,carb,15,1.2126875,0.06922011345803229
719,split pir 2x bxb1,10,0.01,50,+,carb,16,1.2883125,0.04650878373259948
720,split pir 2x bxb1,10,0.01,50,+,kan,1,1.2394375000000002,0.030430761574433234
721,split pir 2x bxb1,10,0.01,50,+,kan,2,1.2254375,0.037811031553540805
722,split pir 2x bxb1,10,0.01,50,+,kan,3,1.0035625000000001,0.0619535756491446
723,split pir 2x bxb1,10,0.01,50,+,kan,4,1.04575,0.061432308856403675
724,split pir 2x bxb1,10,0.01,50,+,kan,5,1.0416249999999998,0.073225556623744
725,split pir 2x bxb1,10,0.01,50,+,kan,6,1.2403749999999998,0.030759144981614844
726,split pir 2x bxb1,10,0.01,50,+,kan,7,1.2436250000000002,0.04362318354793864
727,split pir 2x bxb1,10,0.01,50,+,kan,8,1.3171249999999999,0.039771445248354464
728,split pir 2x bxb1,10,0.01,50,+,kan,9,1.1084999999999998,0.06605625308347858
729,split pir 2x bxb1,10,0.01,50,+,kan,10,0.83725,0.17161064735532666
730,split pir 2x bxb1,10,0.01,50,+,kan,11,1.187125,0.12450896410643347
731,split pir 2x bxb1,10,0.01,50,+,kan,12,1.2433125,0.06359522528123811
732,split pir 2x bxb1,10,0.01,50,+,kan,13,1.1281875000000001,0.08238669166974556
733,split pir 2x bxb1,10,0.01,50,+,kan,14,1.2221875,0.06009453118688449
734,split pir 2x bxb1,10,0.01,50,+,kan,15,1.140875,0.07951268991263505
735,split pir 2x bxb1,10,0.01,50,+,kan,16,1.18575,0.07618305023335015
736,split pir 2x bxb1,10,0.01,50,-,carb,1,0.8244375,0.059586933790651025
737,split pir 2x bxb1,10,0.01,50,-,carb,2,1.2586875000000002,0.03197648410495262
738,split pir 2x bxb1,10,0.01,50,-,carb,3,1.3464374999999997,0.03115220411830546
739,split pir 2x bxb1,10,0.01,50,-,carb,4,1.35275,0.03621266550334487
740,split pir 2x bxb1,10,0.01,50,-,carb,5,1.3529375,0.045556430861703155
741,split pir 2x bxb1,10,0.01,50,-,carb,6,1.252125,0.06373200026001735
742,split pir 2x bxb1,10,0.01,50,-,carb,7,1.2563125,0.04279180286990884
743,split pir 2x bxb1,10,0.01,50,-,carb,8,1.3305625,0.0415841981492283
744,split pir 2x bxb1,10,0.01,50,-,carb,9,1.1951250000000002,0.2203780436950495
745,split pir 2x bxb1,10,0.01,50,-,carb,10,0.9225625,0.0623317377883393
746,split pir 2x bxb1,10,0.01,50,-,carb,11,1.311625,0.05179337381778264
747,split pir 2x bxb1,10,0.01,50,-,carb,12,1.3716250000000003,0.057876561996817275
748,split pir 2x bxb1,10,0.01,50,-,carb,13,1.3576875,0.0403678952174337
749,split pir 2x bxb1,10,0.01,50,-,carb,14,1.3855,0.029019697743823243
750,split pir 2x bxb1,10,0.01,50,-,carb,15,1.3864375,0.06391592552497613
751,split pir 2x bxb1,10,0.01,50,-,carb,16,1.419,0.021543974961525873
752,split pir 2x bxb1,10,0.01,50,-,kan,1,1.2662499999999999,0.03695267243380368
753,split pir 2x bxb1,10,0.01,50,-,kan,2,1.283375,0.02769702150051522
754,split pir 2x bxb1,10,0.01,50,-,kan,3,1.0978124999999999,0.05064155373096002
755,split pir 2x bxb1,10,0.01,50,-,kan,4,1.2501250000000002,0.03529341298316167
756,split pir 2x bxb1,10,0.01,50,-,kan,5,1.1603124999999999,0.07309677416177232
757,split pir 2x bxb1,10,0.01,50,-,kan,6,1.273125,0.0374630770607159
758,split pir 2x bxb1,10,0.01,50,-,kan,7,1.3108750000000002,0.025549322048595696
759,split pir 2x bxb1,10,0.01,50,-,kan,8,1.3716875000000002,0.030664005772240568
760,split pir 2x bxb1,10,0.01,50,-,kan,9,1.2370625,0.05135481442168505
761,split pir 2x bxb1,10,0.01,50,-,kan,10,1.0263749999999998,0.09539382654478824
762,split pir 2x bxb1,10,0.01,50,-,kan,11,1.0439375000000002,0.13430095135818773
763,split pir 2x bxb1,10,0.01,50,-,kan,12,1.2263125000000001,0.07432406719418491
764,split pir 2x bxb1,10,0.01,50,-,kan,13,1.2410625,0.07378367875079155
765,split pir 2x bxb1,10,0.01,50,-,kan,14,1.2406875000000002,0.03077561360650894
766,split pir 2x bxb1,10,0.01,50,-,kan,15,1.2165,0.07160905768725864
767,split pir 2x bxb1,10,0.01,50,-,kan,16,1.3726875,0.0333058741065296
768,split pir 2x bxb1,15,0.01,10,+,carb,1,0.76075,0.14524388356927706
769,split pir 2x bxb1,15,0.01,10,+,carb,2,1.0443125,0.042799313662721314
770,split pir 2x bxb1,15,0.01,10,+,carb,3,0.9986875,0.36716898965501665
771,split pir 2x bxb1,15,0.01,10,+,carb,4,1.0645625,0.39754716139813434
772,split pir 2x bxb1,15,0.01,10,+,carb,5,1.1626249999999998,0.11234060136159912
773,split pir 2x bxb1,15,0.01,10,+,carb,6,1.0286875,0.19184274391505446
774,split pir 2x bxb1,15,0.01,10,+,carb,7,0.9717499999999999,0.062127748573863
775,split pir 2x bxb1,15,0.01,10,+,carb,8,1.212875,0.03874251079701912
776,split pir 2x bxb1,15,0.01,10,+,carb,9,1.137875,0.24324924753957913
777,split pir 2x bxb1,15,0.01,10,+,carb,10,0.9256249999999999,0.12999938186666224
778,split pir 2x bxb1,15,0.01,10,+,carb,11,1.31875,0.08298838128660806
779,split pir 2x bxb1,15,0.01,10,+,carb,12,1.3929375000000002,0.05980709316508487
780,split pir 2x bxb1,15,0.01,10,+,carb,13,1.3830625,0.037862002720405644
781,split pir 2x bxb1,15,0.01,10,+,carb,14,1.36125,0.052681658505186975
782,split pir 2x bxb1,15,0.01,10,+,carb,15,1.3519999999999999,0.044797161899898505
783,split pir 2x bxb1,15,0.01,10,+,carb,16,1.3615625,0.05611113812273427
784,split pir 2x bxb1,15,0.01,10,+,kan,1,1.195125,0.03602751924372741
785,split pir 2x bxb1,15,0.01,10,+,kan,2,1.1175,0.06706127262223918
786,split pir 2x bxb1,15,0.01,10,+,kan,3,0.9035625,0.06577148616883415
787,split pir 2x bxb1,15,0.01,10,+,kan,4,0.9164374999999999,0.08288996040362359
788,split pir 2x bxb1,15,0.01,10,+,kan,5,0.8821874999999999,0.07699811570050642
789,split pir 2x bxb1,15,0.01,10,+,kan,6,1.0898125,0.07486604108100586
790,split pir 2x bxb1,15,0.01,10,+,kan,7,1.1373125000000002,0.08175046417517852
791,split pir 2x bxb1,15,0.01,10,+,kan,8,1.241875,0.030642815517787265
792,split pir 2x bxb1,15,0.01,10,+,kan,9,0.9285625,0.038014506159773115
793,split pir 2x bxb1,15,0.01,10,+,kan,10,0.7727499999999999,0.12804853990354034
794,split pir 2x bxb1,15,0.01,10,+,kan,11,1.0425625,0.07604483522426568
795,split pir 2x bxb1,15,0.01,10,+,kan,12,1.139125,0.06061220409879742
796,split pir 2x bxb1,15,0.01,10,+,kan,13,1.0120624999999999,0.05372711306753257
797,split pir 2x bxb1,15,0.01,10,+,kan,14,1.1688125,0.054401245718405114
798,split pir 2x bxb1,15,0.01,10,+,kan,15,1.0884375,0.057204169116295354
799,split pir 2x bxb1,15,0.01,10,+,kan,16,1.1505625000000002,0.05073139173276111
800,split pir 2x bxb1,15,0.01,10,-,carb,1,0.7241875,0.08373296735114888
801,split pir 2x bxb1,15,0.01,10,-,carb,2,1.1090625,0.044381010659322
802,split pir 2x bxb1,15,0.01,10,-,carb,3,1.175125,0.051269421407195245
803,split pir 2x bxb1,15,0.01,10,-,carb,4,1.2241250000000001,0.03990412617404732
804,split pir 2x bxb1,15,0.01,10,-,carb,5,1.205875,0.01850820281465954
805,split pir 2x bxb1,15,0.01,10,-,carb,6,1.075125,0.077994390823956
806,split pir 2x bxb1,15,0.01,10,-,carb,7,1.1140625000000002,0.04068646449197997
807,split pir 2x bxb1,15,0.01,10,-,carb,8,1.2910624999999998,0.022425173195699942
808,split pir 2x bxb1,15,0.01,10,-,carb,9,1.2576875,0.11193044316513202
809,split pir 2x bxb1,15,0.01,10,-,carb,10,1.03025,0.04157351492064557
810,split pir 2x bxb1,15,0.01,10,-,carb,11,1.3531874999999998,0.15247433917595074
811,split pir 2x bxb1,15,0.01,10,-,carb,12,1.2915625000000002,0.16333782640807457
812,split pir 2x bxb1,15,0.01,10,-,carb,13,1.356625,0.06933291838245785
813,split pir 2x bxb1,15,0.01,10,-,carb,14,1.304625,0.10077760167815068
814,split pir 2x bxb1,15,0.01,10,-,carb,15,1.40475,0.025563646062328554
815,split pir 2x bxb1,15,0.01,10,-,carb,16,1.4311874999999998,0.035082492072257325
816,split pir 2x bxb1,15,0.01,10,-,kan,1,1.205875,0.033798510110865584
817,split pir 2x bxb1,15,0.01,10,-,kan,2,1.1534375,0.09345642128057023
818,split pir 2x bxb1,15,0.01,10,-,kan,3,0.9436249999999999,0.07252918131936373
819,split pir 2x bxb1,15,0.01,10,-,kan,4,1.041625,0.10884056163555413
820,split pir 2x bxb1,15,0.01,10,-,kan,5,1.011875,0.08031222554149882
821,split pir 2x bxb1,15,0.01,10,-,kan,6,1.1858749999999998,0.04996123497272656
822,split pir 2x bxb1,15,0.01,10,-,kan,7,1.2475625,0.034510285733800786
823,split pir 2x bxb1,15,0.01,10,-,kan,8,1.3096875000000001,0.031176842940141978
824,split pir 2x bxb1,15,0.01,10,-,kan,9,1.0564999999999998,0.032785013998123363
825,split pir 2x bxb1,15,0.01,10,-,kan,10,0.8806249999999999,0.07006005077278855
826,split pir 2x bxb1,15,0.01,10,-,kan,11,0.9476249999999999,0.23722559335547497
827,split pir 2x bxb1,15,0.01,10,-,kan,12,1.133,0.08057383481715918
828,split pir 2x bxb1,15,0.01,10,-,kan,13,1.10525,0.0742721828335289
829,split pir 2x bxb1,15,0.01,10,-,kan,14,1.24175,0.04705088430928498
830,split pir 2x bxb1,15,0.01,10,-,kan,15,1.2090625,0.03742653518179691
831,split pir 2x bxb1,15,0.01,10,-,kan,16,1.3594374999999999,0.07011747158468112
832,split pir 2x bxb1,15,0.01,50,+,carb,1,0.8001874999999999,0.20789865963630316
833,split pir 2x bxb1,15,0.01,50,+,carb,2,1.0731875,0.0300284835019781
834,split pir 2x bxb1,15,0.01,50,+,carb,3,1.182875,0.05547892135113766
835,split pir 2x bxb1,15,0.01,50,+,carb,4,1.2438125,0.04948949203041567
836,split pir 2x bxb1,15,0.01,50,+,carb,5,1.2106875000000001,0.053122457922372975
837,split pir 2x bxb1,15,0.01,50,+,carb,6,1.1111875,0.055128381010665875
838,split pir 2x bxb1,15,0.01,50,+,carb,7,0.9901875,0.07471609957508682
839,split pir 2x bxb1,15,0.01,50,+,carb,8,1.1965000000000001,0.05187002988238976
840,split pir 2x bxb1,15,0.01,50,+,carb,9,1.2404375,0.06766748401453346
841,split pir 2x bxb1,15,0.01,50,+,carb,10,0.9551875000000001,0.07496567666986961
842,split pir 2x bxb1,15,0.01,50,+,carb,11,1.3119999999999998,0.06927687719784806
843,split pir 2x bxb1,15,0.01,50,+,carb,12,1.3884375000000002,0.033582986232402204
844,split pir 2x bxb1,15,0.01,50,+,carb,13,1.3906249999999998,0.04621436851394664
845,split pir 2x bxb1,15,0.01,50,+,carb,14,1.3803750000000001,0.05009330579742451
846,split pir 2x bxb1,15,0.01,50,+,carb,15,1.3525,0.026874044833524475
847,split pir 2x bxb1,15,0.01,50,+,carb,16,1.4327500000000002,0.018633686852426293
848,split pir 2x bxb1,15,0.01,50,+,kan,1,1.1834375,0.04975758197788262
849,split pir 2x bxb1,15,0.01,50,+,kan,2,1.1210624999999999,0.0730657421680737
850,split pir 2x bxb1,15,0.01,50,+,kan,3,0.9374999999999999,0.07689835591777723
851,split pir 2x bxb1,15,0.01,50,+,kan,4,0.9715,0.11431847744662403
852,split pir 2x bxb1,15,0.01,50,+,kan,5,0.9541875000000001,0.08137783898931841
853,split pir 2x bxb1,15,0.01,50,+,kan,6,1.1461875,0.07986369526529917
854,split pir 2x bxb1,15,0.01,50,+,kan,7,1.1240625,0.07096701321237715
855,split pir 2x bxb1,15,0.01,50,+,kan,8,1.241625,0.05798876122639133
856,split pir 2x bxb1,15,0.01,50,+,kan,9,0.9780625000000001,0.06526563167986221
857,split pir 2x bxb1,15,0.01,50,+,kan,10,0.8448125,0.13438057297413622
858,split pir 2x bxb1,15,0.01,50,+,kan,11,1.015375,0.09305979260668916
859,split pir 2x bxb1,15,0.01,50,+,kan,12,1.13275,0.1505138816569042
860,split pir 2x bxb1,15,0.01,50,+,kan,13,0.9802499999999998,0.0516305557370274
861,split pir 2x bxb1,15,0.01,50,+,kan,14,1.101875,0.08982632051432846
862,split pir 2x bxb1,15,0.01,50,+,kan,15,1.0585,0.06744733395133466
863,split pir 2x bxb1,15,0.01,50,+,kan,16,1.1553749999999998,0.061293060665252294
864,split pir 2x bxb1,15,0.01,50,-,carb,1,0.673875,0.0728941257676404
865,split pir 2x bxb1,15,0.01,50,-,carb,2,1.0423125,0.0430431158424732
866,split pir 2x bxb1,15,0.01,50,-,carb,3,1.183625,0.03968604468647816
867,split pir 2x bxb1,15,0.01,50,-,carb,4,1.2760625,0.053499290716259605
868,split pir 2x bxb1,15,0.01,50,-,carb,5,1.3208125,0.05772777092279149
869,split pir 2x bxb1,15,0.01,50,-,carb,6,1.3049375,0.07176421586397655
870,split pir 2x bxb1,15,0.01,50,-,carb,7,1.166625,0.16724805145138674
871,split pir 2x bxb1,15,0.01,50,-,carb,8,1.2198125000000002,0.1417492598872087
872,split pir 2x bxb1,15,0.01,50,-,carb,9,1.247,0.21611918008358258
873,split pir 2x bxb1,15,0.01,50,-,carb,10,0.9663125,0.07168728593192597
874,split pir 2x bxb1,15,0.01,50,-,carb,11,1.2663750000000003,0.13426832144201828
875,split pir 2x bxb1,15,0.01,50,-,carb,12,1.2904375,0.10472052517466265
876,split pir 2x bxb1,15,0.01,50,-,carb,13,1.4348750000000001,0.04212290690009763
877,split pir 2x bxb1,15,0.01,50,-,carb,14,1.3425624999999999,0.1304085441712204
878,split pir 2x bxb1,15,0.01,50,-,carb,15,1.3674374999999999,0.047223962969782866
879,split pir 2x bxb1,15,0.01,50,-,carb,16,1.3745,0.04912883936287184
880,split pir 2x bxb1,15,0.01,50,-,kan,1,1.1726875000000003,0.032925172198269834
881,split pir 2x bxb1,15,0.01,50,-,kan,2,1.1066874999999998,0.10992917768792262
882,split pir 2x bxb1,15,0.01,50,-,kan,3,0.9564374999999999,0.046469219843431234
883,split pir 2x bxb1,15,0.01,50,-,kan,4,1.0345,0.08513896203937918
884,split pir 2x bxb1,15,0.01,50,-,kan,5,0.9864999999999999,0.079088106384137
885,split pir 2x bxb1,15,0.01,50,-,kan,6,1.1805625000000002,0.05913811769312345
886,split pir 2x bxb1,15,0.01,50,-,kan,7,1.2410625,0.03399835867887081
887,split pir 2x bxb1,15,0.01,50,-,kan,8,1.2891875,0.02879972408101961
888,split pir 2x bxb1,15,0.01,50,-,kan,9,1.1068125,0.03640637453994644
889,split pir 2x bxb1,15,0.01,50,-,kan,10,0.9075625,0.09601839016563438
890,split pir 2x bxb1,15,0.01,50,-,kan,11,0.9735624999999999,0.0863648562371127
891,split pir 2x bxb1,15,0.01,50,-,kan,12,1.0726875,0.030149552827766556
892,split pir 2x bxb1,15,0.01,50,-,kan,13,1.0955,0.022221289662972245
893,split pir 2x bxb1,15,0.01,50,-,kan,14,1.2345625,0.06047457405507593
894,split pir 2x bxb1,15,0.01,50,-,kan,15,1.21,0.046658332589152814
895,split pir 2x bxb1,15,0.01,50,-,kan,16,1.3216875,0.03627172994023231
896,split pir 2x bxb1,20,0.01,10,+,carb,1,1.2441875,0.03671700413782611
897,split pir 2x bxb1,20,0.01,10,+,carb,2,1.2445624999999998,0.024546511972172263
898,split pir 2x bxb1,20,0.01,10,+,carb,3,1.2664375,0.028598748099473645
899,split pir 2x bxb1,20,0.01,10,+,carb,4,1.2389375,0.014610264249101484
900,split pir 2x bxb1,20,0.01,10,+,carb,5,1.2422500000000003,0.026531652255910664
901,split pir 2x bxb1,20,0.01,10,+,carb,6,1.2106875,0.02867793763754397
902,split pir 2x bxb1,20,0.01,10,+,carb,7,1.2696874999999999,0.019646769090980006
903,split pir 2x bxb1,20,0.01,10,+,carb,8,1.2861875,0.031285479858873845
904,split pir 2x bxb1,20,0.01,10,+,carb,9,1.388875,0.02880197165870018
905,split pir 2x bxb1,20,0.01,10,+,carb,10,1.3943750000000004,0.036665232655940946
906,split pir 2x bxb1,20,0.01,10,+,carb,11,1.4221875,0.027928400163888447
907,split pir 2x bxb1,20,0.01,10,+,carb,12,1.4505000000000001,0.030353865369292656
908,split pir 2x bxb1,20,0.01,10,+,carb,13,1.4514999999999998,0.021809237885420368
909,split pir 2x bxb1,20,0.01,10,+,carb,14,1.456375,0.03278474166002056
910,split pir 2x bxb1,20,0.01,10,+,carb,15,1.4565000000000001,0.022395790420778373
911,split pir 2x bxb1,20,0.01,10,+,carb,16,1.4028749999999999,0.04046493190758784
912,split pir 2x bxb1,20,0.01,10,+,kan,1,1.2083750000000002,0.035752872012509096
913,split pir 2x bxb1,20,0.01,10,+,kan,2,1.195,0.03310696948636979
914,split pir 2x bxb1,20,0.01,10,+,kan,3,1.207125,0.04823362046184326
915,split pir 2x bxb1,20,0.01,10,+,kan,4,1.2145000000000001,0.04647503169905926
916,split pir 2x bxb1,20,0.01,10,+,kan,5,1.1594375000000001,0.04093238108672115
917,split pir 2x bxb1,20,0.01,10,+,kan,6,1.152625,0.07620496328042832
918,split pir 2x bxb1,20,0.01,10,+,kan,7,1.2415,0.03477375857905333
919,split pir 2x bxb1,20,0.01,10,+,kan,8,1.3063125,0.024813500789460777
920,split pir 2x bxb1,20,0.01,10,+,kan,9,1.4111875000000003,0.020584212917393048
921,split pir 2x bxb1,20,0.01,10,+,kan,10,1.4318749999999998,0.018286900073159303
922,split pir 2x bxb1,20,0.01,10,+,kan,11,1.4215,0.024376510942181302
923,split pir 2x bxb1,20,0.01,10,+,kan,12,1.4321875,0.01781038521280695
924,split pir 2x bxb1,20,0.01,10,+,kan,13,1.3935,0.024167569769660963
925,split pir 2x bxb1,20,0.01,10,+,kan,14,1.433625,0.02370314927840364
926,split pir 2x bxb1,20,0.01,10,+,kan,15,1.42825,0.023564501146549052
927,split pir 2x bxb1,20,0.01,10,+,kan,16,1.4224999999999999,0.02412171517237403
928,split pir 2x bxb1,20,0.01,10,-,carb,1,0.6635,0.07787031343384793
929,split pir 2x bxb1,20,0.01,10,-,carb,2,1.0033750000000001,0.05480598898452099
930,split pir 2x bxb1,20,0.01,10,-,carb,3,1.1108749999999998,0.054977105624588296
931,split pir 2x bxb1,20,0.01,10,-,carb,4,1.09625,0.07740985540798864
932,split pir 2x bxb1,20,0.01,10,-,carb,5,1.1164375,0.037661497485590514
933,split pir 2x bxb1,20,0.01,10,-,carb,6,1.16825,0.04556314299957809
934,split pir 2x bxb1,20,0.01,10,-,carb,7,1.2661875,0.04316325942611044
935,split pir 2x bxb1,20,0.01,10,-,carb,8,1.349625,0.022809380902226544
936,split pir 2x bxb1,20,0.01,10,-,carb,9,0.9763750000000001,0.14870746690830863
937,split pir 2x bxb1,20,0.01,10,-,carb,10,1.036125,0.059045230846481576
938,split pir 2x bxb1,20,0.01,10,-,carb,11,1.3769375,0.027494723519769566
939,split pir 2x bxb1,20,0.01,10,-,carb,12,1.3771874999999998,0.04007932981689473
940,split pir 2x bxb1,20,0.01,10,-,carb,13,1.3626875,0.05870381923569498
941,split pir 2x bxb1,20,0.01,10,-,carb,14,1.4485000000000001,0.02178138130212518
942,split pir 2x bxb1,20,0.01,10,-,carb,15,1.3940625000000002,0.03155204034606959
943,split pir 2x bxb1,20,0.01,10,-,carb,16,1.392,0.03452845617334042
944,split pir 2x bxb1,20,0.01,10,-,kan,1,1.0989375000000001,0.04789008061622538
945,split pir 2x bxb1,20,0.01,10,-,kan,2,0.9941875,0.09811070187002313
946,split pir 2x bxb1,20,0.01,10,-,kan,3,0.7735625000000002,0.06869832473524064
947,split pir 2x bxb1,20,0.01,10,-,kan,4,0.818375,0.13909086187504505
948,split pir 2x bxb1,20,0.01,10,-,kan,5,0.8564374999999999,0.060284703994581294
949,split pir 2x bxb1,20,0.01,10,-,kan,6,1.1003749999999999,0.05173127680620305
950,split pir 2x bxb1,20,0.01,10,-,kan,7,1.2149375,0.040287748492208224
951,split pir 2x bxb1,20,0.01,10,-,kan,8,1.292375,0.023582302686548744
952,split pir 2x bxb1,20,0.01,10,-,kan,9,1.1483124999999998,0.05555559474204966
953,split pir 2x bxb1,20,0.01,10,-,kan,10,0.9055,0.08112512381676662
