Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,strain,cole1,carb,sal,rep,ChanStr
sfGFP,100,27495,7.6375,C8,9872,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,0,2,sfGFP100485515
sfGFP,100,27495,7.6375,C9,8532,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,0,3,sfGFP100485515
sfGFP,100,27495,7.6375,C10,12073,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,1,sfGFP100485515
sfGFP,100,27495,7.6375,C11,12352,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,2,sfGFP100485515
sfGFP,100,27495,7.6375,C12,13300,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,3,sfGFP100485515
sfGFP,100,27495,7.6375,D1,5794,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,100,1,sfGFP100485515
sfGFP,100,27495,7.6375,D2,8247,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,100,2,sfGFP100485515
sfGFP,100,27495,7.6375,D3,8388,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,100,3,sfGFP100485515
sfGFP,100,27495,7.6375,D4,57997,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,1,sfGFP100485515
sfGFP,100,27495,7.6375,D5,5745,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,2,sfGFP100485515
sfGFP,100,27495,7.6375,D6,57760,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,3,sfGFP100485515
sfGFP,100,27495,7.6375,D7,5567,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,100,1,sfGFP100485515
sfGFP,100,27495,7.6375,D8,9713,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,100,2,sfGFP100485515
sfGFP,100,27495,7.6375,D9,8446,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,100,3,sfGFP100485515
sfGFP,100,27495,7.6375,D10,69514,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,1,sfGFP100485515
sfGFP,100,27495,7.6375,D11,71065,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,2,sfGFP100485515
sfGFP,100,27495,7.6375,D12,71779,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,3,sfGFP100485515
sfGFP,100,27495,7.6375,E1,9978,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,0,1,sfGFP100485515
sfGFP,100,27495,7.6375,E2,9725,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,0,2,sfGFP100485515
sfGFP,100,27495,7.6375,E3,9921,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,0,3,sfGFP100485515
sfGFP,100,27495,7.6375,E4,12699,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,1,sfGFP100485515
sfGFP,100,27495,7.6375,E5,18757,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,2,sfGFP100485515
sfGFP,100,27495,7.6375,E6,13184,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,3,sfGFP100485515
sfGFP,100,27495,7.6375,E7,5590,AFU,485,515,JS006,pT7 GFP,+,0,1,sfGFP100485515
sfGFP,100,27495,7.6375,E8,5840,AFU,485,515,JS006,pT7 GFP,+,0,2,sfGFP100485515
sfGFP,100,27495,7.6375,E9,5753,AFU,485,515,JS006,pT7 GFP,+,0,3,sfGFP100485515
sfGFP,100,27495,7.6375,E10,5767,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,0,1,sfGFP100485515
sfGFP,100,27495,7.6375,E11,5806,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,0,2,sfGFP100485515
sfGFP,100,27495,7.6375,E12,5920,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,0,3,sfGFP100485515
sfGFP,100,27495,7.6375,F1,10187,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,100,1,sfGFP100485515
sfGFP,100,27495,7.6375,F2,9861,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,100,2,sfGFP100485515
sfGFP,100,27495,7.6375,F3,10004,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,100,3,sfGFP100485515
sfGFP,100,27495,7.6375,F4,69728,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,1,sfGFP100485515
sfGFP,100,27495,7.6375,F5,95109,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,2,sfGFP100485515
sfGFP,100,27495,7.6375,F6,70428,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,3,sfGFP100485515
sfGFP,100,27495,7.6375,F7,5634,AFU,485,515,JS006,pT7 GFP,+,100,1,sfGFP100485515
sfGFP,100,27495,7.6375,F8,5697,AFU,485,515,JS006,pT7 GFP,+,100,2,sfGFP100485515
sfGFP,100,27495,7.6375,F9,5636,AFU,485,515,JS006,pT7 GFP,+,100,3,sfGFP100485515
sfGFP,100,27495,7.6375,F10,5765,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,100,1,sfGFP100485515
sfGFP,100,27495,7.6375,F11,5801,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,100,2,sfGFP100485515
sfGFP,100,27495,7.6375,F12,5843,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,100,3,sfGFP100485515
sfGFP,100,28095,7.804166666666666,A1,6064,AFU,485,515,diff split T7RNAP,pT7 GFP,+,0,1,sfGFP100485515
sfGFP,100,28095,7.804166666666666,A2,6002,AFU,485,515,diff split T7RNAP,pT7 GFP,+,0,2,sfGFP100485515
sfGFP,100,28095,7.804166666666666,A3,5947,AFU,485,515,diff split T7RNAP,pT7 GFP,+,0,3,sfGFP100485515
sfGFP,100,28095,7.804166666666666,A4,7566,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,0,1,sfGFP100485515
sfGFP,100,28095,7.804166666666666,A5,7477,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,0,2,sfGFP100485515
sfGFP,100,28095,7.804166666666666,A6,31625,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,0,3,sfGFP100485515
sfGFP,100,28095,7.804166666666666,A7,8868,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,0,1,sfGFP100485515
sfGFP,100,28095,7.804166666666666,A8,8805,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,0,2,sfGFP100485515
sfGFP,100,28095,7.804166666666666,A9,8674,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,0,3,sfGFP100485515
sfGFP,100,28095,7.804166666666666,A10,10462,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,1,sfGFP100485515
sfGFP,100,28095,7.804166666666666,A11,10348,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,2,sfGFP100485515
sfGFP,100,28095,7.804166666666666,A12,10820,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,3,sfGFP100485515
sfGFP,100,28095,7.804166666666666,B1,5910,AFU,485,515,diff split T7RNAP,pT7 GFP,+,100,1,sfGFP100485515
sfGFP,100,28095,7.804166666666666,B2,5795,AFU,485,515,diff split T7RNAP,pT7 GFP,+,100,2,sfGFP100485515
sfGFP,100,28095,7.804166666666666,B3,5899,AFU,485,515,diff split T7RNAP,pT7 GFP,+,100,3,sfGFP100485515
sfGFP,100,28095,7.804166666666666,B4,60724,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,100,1,sfGFP100485515
sfGFP,100,28095,7.804166666666666,B5,58297,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,100,2,sfGFP100485515
sfGFP,100,28095,7.804166666666666,B6,inf,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,100,3,sfGFP100485515
sfGFP,100,28095,7.804166666666666,B7,8444,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,100,1,sfGFP100485515
sfGFP,100,28095,7.804166666666666,B8,8429,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,100,2,sfGFP100485515
sfGFP,100,28095,7.804166666666666,B9,8552,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,100,3,sfGFP100485515
sfGFP,100,28095,7.804166666666666,B10,62521,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,1,sfGFP100485515
sfGFP,100,28095,7.804166666666666,B11,58585,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,2,sfGFP100485515
sfGFP,100,28095,7.804166666666666,B12,60694,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,3,sfGFP100485515
sfGFP,100,28095,7.804166666666666,C1,5987,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,0,1,sfGFP100485515
sfGFP,100,28095,7.804166666666666,C2,8641,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,0,2,sfGFP100485515
sfGFP,100,28095,7.804166666666666,C3,8665,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,0,3,sfGFP100485515
sfGFP,100,28095,7.804166666666666,C4,10495,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,1,sfGFP100485515
sfGFP,100,28095,7.804166666666666,C5,6024,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,2,sfGFP100485515
sfGFP,100,28095,7.804166666666666,C6,10673,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,3,sfGFP100485515
sfGFP,100,28095,7.804166666666666,C7,5760,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,0,1,sfGFP100485515
sfGFP,100,28095,7.804166666666666,C8,9915,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,0,2,sfGFP100485515
sfGFP,100,28095,7.804166666666666,C9,8657,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,0,3,sfGFP100485515
sfGFP,100,28095,7.804166666666666,C10,12260,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,1,sfGFP100485515
sfGFP,100,28095,7.804166666666666,C11,12298,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,2,sfGFP100485515
sfGFP,100,28095,7.804166666666666,C12,13295,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,3,sfGFP100485515
sfGFP,100,28095,7.804166666666666,D1,5792,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,100,1,sfGFP100485515
sfGFP,100,28095,7.804166666666666,D2,8278,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,100,2,sfGFP100485515
sfGFP,100,28095,7.804166666666666,D3,8503,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,100,3,sfGFP100485515
sfGFP,100,28095,7.804166666666666,D4,59028,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,1,sfGFP100485515
sfGFP,100,28095,7.804166666666666,D5,5837,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,2,sfGFP100485515
sfGFP,100,28095,7.804166666666666,D6,57566,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,3,sfGFP100485515
sfGFP,100,28095,7.804166666666666,D7,5642,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,100,1,sfGFP100485515
sfGFP,100,28095,7.804166666666666,D8,9689,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,100,2,sfGFP100485515
sfGFP,100,28095,7.804166666666666,D9,8470,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,100,3,sfGFP100485515
sfGFP,100,28095,7.804166666666666,D10,70304,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,1,sfGFP100485515
sfGFP,100,28095,7.804166666666666,D11,71668,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,2,sfGFP100485515
sfGFP,100,28095,7.804166666666666,D12,72009,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,3,sfGFP100485515
sfGFP,100,28095,7.804166666666666,E1,10347,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,0,1,sfGFP100485515
sfGFP,100,28095,7.804166666666666,E2,9857,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,0,2,sfGFP100485515
sfGFP,100,28095,7.804166666666666,E3,9797,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,0,3,sfGFP100485515
sfGFP,100,28095,7.804166666666666,E4,13072,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,1,sfGFP100485515
sfGFP,100,28095,7.804166666666666,E5,18481,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,2,sfGFP100485515
sfGFP,100,28095,7.804166666666666,E6,13225,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,3,sfGFP100485515
sfGFP,100,28095,7.804166666666666,E7,5737,AFU,485,515,JS006,pT7 GFP,+,0,1,sfGFP100485515
sfGFP,100,28095,7.804166666666666,E8,5712,AFU,485,515,JS006,pT7 GFP,+,0,2,sfGFP100485515
sfGFP,100,28095,7.804166666666666,E9,5653,AFU,485,515,JS006,pT7 GFP,+,0,3,sfGFP100485515
sfGFP,100,28095,7.804166666666666,E10,5832,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,0,1,sfGFP100485515
sfGFP,100,28095,7.804166666666666,E11,5825,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,0,2,sfGFP100485515
sfGFP,100,28095,7.804166666666666,E12,5899,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,0,3,sfGFP100485515
sfGFP,100,28095,7.804166666666666,F1,10246,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,100,1,sfGFP100485515
sfGFP,100,28095,7.804166666666666,F2,9907,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,100,2,sfGFP100485515
sfGFP,100,28095,7.804166666666666,F3,10038,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,100,3,sfGFP100485515
sfGFP,100,28095,7.804166666666666,F4,70334,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,1,sfGFP100485515
sfGFP,100,28095,7.804166666666666,F5,94981,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,2,sfGFP100485515
sfGFP,100,28095,7.804166666666666,F6,69863,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,3,sfGFP100485515
sfGFP,100,28095,7.804166666666666,F7,5696,AFU,485,515,JS006,pT7 GFP,+,100,1,sfGFP100485515
sfGFP,100,28095,7.804166666666666,F8,5723,AFU,485,515,JS006,pT7 GFP,+,100,2,sfGFP100485515
sfGFP,100,28095,7.804166666666666,F9,5601,AFU,485,515,JS006,pT7 GFP,+,100,3,sfGFP100485515
sfGFP,100,28095,7.804166666666666,F10,5855,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,100,1,sfGFP100485515
sfGFP,100,28095,7.804166666666666,F11,5782,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,100,2,sfGFP100485515
sfGFP,100,28095,7.804166666666666,F12,5936,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,100,3,sfGFP100485515
sfGFP,100,28695,7.970833333333333,A1,6061,AFU,485,515,diff split T7RNAP,pT7 GFP,+,0,1,sfGFP100485515
sfGFP,100,28695,7.970833333333333,A2,6016,AFU,485,515,diff split T7RNAP,pT7 GFP,+,0,2,sfGFP100485515
sfGFP,100,28695,7.970833333333333,A3,6073,AFU,485,515,diff split T7RNAP,pT7 GFP,+,0,3,sfGFP100485515
sfGFP,100,28695,7.970833333333333,A4,7646,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,0,1,sfGFP100485515
sfGFP,100,28695,7.970833333333333,A5,7521,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,0,2,sfGFP100485515
sfGFP,100,28695,7.970833333333333,A6,32551,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,0,3,sfGFP100485515
sfGFP,100,28695,7.970833333333333,A7,8958,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,0,1,sfGFP100485515
sfGFP,100,28695,7.970833333333333,A8,8881,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,0,2,sfGFP100485515
sfGFP,100,28695,7.970833333333333,A9,8846,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,0,3,sfGFP100485515
sfGFP,100,28695,7.970833333333333,A10,10629,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,1,sfGFP100485515
sfGFP,100,28695,7.970833333333333,A11,10512,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,2,sfGFP100485515
sfGFP,100,28695,7.970833333333333,A12,10953,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,3,sfGFP100485515
sfGFP,100,28695,7.970833333333333,B1,6066,AFU,485,515,diff split T7RNAP,pT7 GFP,+,100,1,sfGFP100485515
sfGFP,100,28695,7.970833333333333,B2,5835,AFU,485,515,diff split T7RNAP,pT7 GFP,+,100,2,sfGFP100485515
sfGFP,100,28695,7.970833333333333,B3,5809,AFU,485,515,diff split T7RNAP,pT7 GFP,+,100,3,sfGFP100485515
sfGFP,100,28695,7.970833333333333,B4,60407,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,100,1,sfGFP100485515
sfGFP,100,28695,7.970833333333333,B5,58831,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,100,2,sfGFP100485515
sfGFP,100,28695,7.970833333333333,B6,inf,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,100,3,sfGFP100485515
sfGFP,100,28695,7.970833333333333,B7,8469,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,100,1,sfGFP100485515
sfGFP,100,28695,7.970833333333333,B8,8639,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,100,2,sfGFP100485515
sfGFP,100,28695,7.970833333333333,B9,8423,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,100,3,sfGFP100485515
sfGFP,100,28695,7.970833333333333,B10,62840,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,1,sfGFP100485515
sfGFP,100,28695,7.970833333333333,B11,59533,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,2,sfGFP100485515
sfGFP,100,28695,7.970833333333333,B12,60876,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,3,sfGFP100485515
sfGFP,100,28695,7.970833333333333,C1,6055,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,0,1,sfGFP100485515
sfGFP,100,28695,7.970833333333333,C2,8546,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,0,2,sfGFP100485515
sfGFP,100,28695,7.970833333333333,C3,8646,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,0,3,sfGFP100485515
sfGFP,100,28695,7.970833333333333,C4,10558,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,1,sfGFP100485515
sfGFP,100,28695,7.970833333333333,C5,6001,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,2,sfGFP100485515
sfGFP,100,28695,7.970833333333333,C6,10678,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,3,sfGFP100485515
sfGFP,100,28695,7.970833333333333,C7,5804,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,0,1,sfGFP100485515
sfGFP,100,28695,7.970833333333333,C8,9865,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,0,2,sfGFP100485515
sfGFP,100,28695,7.970833333333333,C9,8574,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,0,3,sfGFP100485515
sfGFP,100,28695,7.970833333333333,C10,12234,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,1,sfGFP100485515
sfGFP,100,28695,7.970833333333333,C11,12388,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,2,sfGFP100485515
sfGFP,100,28695,7.970833333333333,C12,13202,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,3,sfGFP100485515
sfGFP,100,28695,7.970833333333333,D1,5927,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,100,1,sfGFP100485515
sfGFP,100,28695,7.970833333333333,D2,8277,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,100,2,sfGFP100485515
sfGFP,100,28695,7.970833333333333,D3,8557,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,100,3,sfGFP100485515
sfGFP,100,28695,7.970833333333333,D4,59403,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,1,sfGFP100485515
sfGFP,100,28695,7.970833333333333,D5,5834,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,2,sfGFP100485515
sfGFP,100,28695,7.970833333333333,D6,57610,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,3,sfGFP100485515
sfGFP,100,28695,7.970833333333333,D7,5692,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,100,1,sfGFP100485515
sfGFP,100,28695,7.970833333333333,D8,9916,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,100,2,sfGFP100485515
sfGFP,100,28695,7.970833333333333,D9,8433,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,100,3,sfGFP100485515
sfGFP,100,28695,7.970833333333333,D10,70345,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,1,sfGFP100485515
sfGFP,100,28695,7.970833333333333,D11,72051,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,2,sfGFP100485515
sfGFP,100,28695,7.970833333333333,D12,71773,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,3,sfGFP100485515
sfGFP,100,28695,7.970833333333333,E1,10255,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,0,1,sfGFP100485515
sfGFP,100,28695,7.970833333333333,E2,9971,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,0,2,sfGFP100485515
sfGFP,100,28695,7.970833333333333,E3,9865,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,0,3,sfGFP100485515
sfGFP,100,28695,7.970833333333333,E4,12883,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,1,sfGFP100485515
sfGFP,100,28695,7.970833333333333,E5,18728,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,2,sfGFP100485515
sfGFP,100,28695,7.970833333333333,E6,13190,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,3,sfGFP100485515
sfGFP,100,28695,7.970833333333333,E7,5771,AFU,485,515,JS006,pT7 GFP,+,0,1,sfGFP100485515
sfGFP,100,28695,7.970833333333333,E8,5841,AFU,485,515,JS006,pT7 GFP,+,0,2,sfGFP100485515
sfGFP,100,28695,7.970833333333333,E9,5783,AFU,485,515,JS006,pT7 GFP,+,0,3,sfGFP100485515
sfGFP,100,28695,7.970833333333333,E10,5839,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,0,1,sfGFP100485515
sfGFP,100,28695,7.970833333333333,E11,5884,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,0,2,sfGFP100485515
sfGFP,100,28695,7.970833333333333,E12,5997,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,0,3,sfGFP100485515
sfGFP,100,28695,7.970833333333333,F1,10456,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,100,1,sfGFP100485515
sfGFP,100,28695,7.970833333333333,F2,10070,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,100,2,sfGFP100485515
sfGFP,100,28695,7.970833333333333,F3,10074,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,100,3,sfGFP100485515
sfGFP,100,28695,7.970833333333333,F4,70265,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,1,sfGFP100485515
sfGFP,100,28695,7.970833333333333,F5,94291,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,2,sfGFP100485515
sfGFP,100,28695,7.970833333333333,F6,70349,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,3,sfGFP100485515
sfGFP,100,28695,7.970833333333333,F7,5802,AFU,485,515,JS006,pT7 GFP,+,100,1,sfGFP100485515
sfGFP,100,28695,7.970833333333333,F8,5737,AFU,485,515,JS006,pT7 GFP,+,100,2,sfGFP100485515
sfGFP,100,28695,7.970833333333333,F9,5752,AFU,485,515,JS006,pT7 GFP,+,100,3,sfGFP100485515
sfGFP,100,28695,7.970833333333333,F10,5832,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,100,1,sfGFP100485515
sfGFP,100,28695,7.970833333333333,F11,5848,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,100,2,sfGFP100485515
sfGFP,100,28695,7.970833333333333,F12,6000,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,100,3,sfGFP100485515
sfGFP,100,29295,8.1375,A1,6044,AFU,485,515,diff split T7RNAP,pT7 GFP,+,0,1,sfGFP100485515
sfGFP,100,29295,8.1375,A2,5953,AFU,485,515,diff split T7RNAP,pT7 GFP,+,0,2,sfGFP100485515
sfGFP,100,29295,8.1375,A3,6049,AFU,485,515,diff split T7RNAP,pT7 GFP,+,0,3,sfGFP100485515
sfGFP,100,29295,8.1375,A4,7607,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,0,1,sfGFP100485515
sfGFP,100,29295,8.1375,A5,7476,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,0,2,sfGFP100485515
sfGFP,100,29295,8.1375,A6,32724,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,0,3,sfGFP100485515
sfGFP,100,29295,8.1375,A7,8920,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,0,1,sfGFP100485515
sfGFP,100,29295,8.1375,A8,8937,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,0,2,sfGFP100485515
sfGFP,100,29295,8.1375,A9,8874,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,0,3,sfGFP100485515
